Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.26 [1.20-1.32],8.513e-14,***,Glycoprotein Acetyls
M-LDL-TG%,1.09 [1.04-1.14],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-C,1.04 [0.99-1.08],1.000,,VLDL Cholesterol
HDL-CE,1.02 [0.97-1.07],1.000,,Cholesteryl Esters in HDL
LDL-CE,1.01 [0.97-1.06],1.000,,Cholesteryl Esters in LDL
Phe,0.97 [0.93-1.02],1.000,,Phenylalanine
Ile,0.97 [0.92-1.01],1.000,,Isoleucine
Total-BCAA,0.96 [0.92-1.01],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.96 [0.91-1.01],1.000,,Leucine
M-LDL-FC%,0.92 [0.88-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
