Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.43 [1.32-1.54],3.801e-13,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.41 [1.31-1.52],1.174e-14,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.38 [1.28-1.49],2.988e-12,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.36 [1.26-1.46],2.174e-11,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.32 [1.22-1.43],2.450e-06,***,Glycoprotein Acetyls
MUFA%,1.29 [1.19-1.39],2.465e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,1.28 [1.19-1.38],5.918e-05,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.28 [1.19-1.38],1.155e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.26 [1.17-1.37],0.001,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.25 [1.15-1.36],0.043,*,Triglycerides to Total-Lipids in Small HDL percentage
Glu-lactate,1.24 [1.16-1.34],0.002,**,Glucose-lactate
S-LDL-TG%,1.24 [1.15-1.34],0.006,**,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-CE%,0.83 [0.78-0.88],7.826e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-HDL-CE%,0.83 [0.77-0.89],0.025,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-VLDL-C%,0.83 [0.77-0.88],0.006,**,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-L,0.82 [0.76-0.88],0.043,*,Total-Lipids in Large LDL
Total-FC,0.82 [0.76-0.88],0.047,*,Total-Free Cholesterol
LDL-C,0.81 [0.75-0.88],0.015,*,LDL Cholesterol
L-LDL-CE,0.81 [0.75-0.88],0.035,*,Cholesteryl Esters in Large LDL
Albumin,0.81 [0.75-0.87],0.005,**,Albumin
M-HDL-C%,0.81 [0.75-0.87],0.009,**,Cholesterol to Total-Lipids in Medium HDL percentage
Clinical LDL-C,0.80 [0.75-0.87],0.001,**,Clinical LDL Cholesterol
PUFA%,0.80 [0.75-0.86],6.314e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-C,0.80 [0.75-0.87],0.006,**,Cholesterol in Large LDL
L-LDL-PL,0.80 [0.74-0.87],0.012,*,Phospholipids in Large LDL
Omega-6%,0.80 [0.75-0.86],2.118e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-HDL-P,0.80 [0.74-0.87],0.023,*,Concentration of Small HDL Particles
Omega-6,0.80 [0.74-0.86],0.002,**,Omega-6 Fatty Acids
S-VLDL-FC%,0.80 [0.74-0.86],2.095e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
Total-C,0.80 [0.74-0.86],5.250e-04,***,Total-Cholesterol
M-LDL-FC,0.80 [0.74-0.86],0.005,**,Free Cholesterol in Medium LDL
S-HDL-C,0.79 [0.73-0.86],0.006,**,Cholesterol in Small HDL
S-VLDL-PL%,0.79 [0.74-0.86],0.001,**,Phospholipids to Total-Lipids in Small VLDL percentage
IDL-C,0.79 [0.74-0.86],9.193e-04,***,Cholesterol in IDL
LDL-FC,0.79 [0.73-0.85],8.471e-04,***,Free Cholesterol in LDL
IDL-CE,0.79 [0.73-0.85],5.258e-04,***,Cholesteryl Esters in IDL
Total-CE,0.79 [0.73-0.85],1.302e-04,***,Total-Esterified Cholesterol
L-LDL-FC,0.79 [0.73-0.85],6.604e-04,***,Free Cholesterol in Large LDL
HDL-P,0.79 [0.72-0.86],0.012,*,Concentration of HDL Particles
L-LDL-FC%,0.78 [0.73-0.84],7.704e-07,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-CE,0.78 [0.72-0.85],0.001,**,Cholesteryl Esters in Small HDL
HDL-C,0.78 [0.71-0.86],0.040,*,HDL Cholesterol
XS-VLDL-C%,0.78 [0.73-0.83],1.909e-07,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Total-P,0.78 [0.71-0.84],0.002,**,Total-Concentration of Lipoprotein Particles
HDL-CE,0.78 [0.71-0.85],0.015,*,Cholesteryl Esters in HDL
PUFA/MUFA,0.77 [0.71-0.84],3.996e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-C%,0.77 [0.72-0.82],6.574e-10,***,Cholesterol to Total-Lipids in Medium LDL percentage
LA,0.77 [0.71-0.83],2.594e-06,***,Linoleic Acid
XS-VLDL-CE%,0.76 [0.71-0.82],3.011e-09,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-C%,0.74 [0.70-0.79],5.122e-14,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.74 [0.69-0.79],6.935e-13,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.73 [0.69-0.78],5.438e-15,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-C%,0.73 [0.68-0.78],7.040e-15,***,Cholesterol to Total-Lipids in Small LDL percentage
LA%,0.71 [0.66-0.76],1.988e-15,***,Linoleic Acid to Total-Fatty Acids percentage
