Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-CE%,1.09 [0.96-1.24],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-LDL-C%,1.07 [0.93-1.22],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-PL%,1.05 [0.92-1.20],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.03 [0.91-1.18],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.00 [0.88-1.14],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,0.99 [0.88-1.13],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.99 [0.87-1.13],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.98 [0.86-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.96 [0.84-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.94 [0.83-1.07],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
