Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.13 [1.03-1.23],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.12 [1.03-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.09 [1.00-1.20],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,1.08 [0.99-1.18],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.07 [0.98-1.16],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-PL%,0.99 [0.91-1.08],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.89 [0.82-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.88 [0.81-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.88 [0.82-0.94],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.87 [0.81-0.94],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
