Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.08 [0.94-1.23],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.06 [0.93-1.21],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-FC%,1.05 [0.92-1.20],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.03 [0.91-1.18],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-C%,1.01 [0.88-1.15],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.94 [0.83-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.93 [0.81-1.05],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.92 [0.81-1.05],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.92 [0.80-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.91 [0.80-1.04],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
