Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.17 [1.07-1.28],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.15 [1.06-1.25],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.13 [1.03-1.23],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.08 [0.99-1.19],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.03 [0.94-1.13],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.98 [0.90-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.96 [0.88-1.05],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.95 [0.88-1.04],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.95 [0.88-1.03],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-C%,0.83 [0.77-0.90],0.862,,Cholesterol to Total-Lipids in Medium LDL percentage
