Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.32 [1.25-1.39],5.213e-21,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
MUFA%,1.27 [1.20-1.34],8.157e-14,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.27 [1.21-1.33],2.583e-17,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.26 [1.20-1.32],2.882e-16,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.25 [1.19-1.31],8.779e-13,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Omega-6/Omega-3,1.24 [1.18-1.30],1.648e-12,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-TG%,1.23 [1.18-1.29],1.298e-13,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.21 [1.15-1.27],1.300e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.20 [1.14-1.26],7.081e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
Gly,1.19 [1.13-1.25],2.475e-06,***,Glycine
IDL-PL%,1.19 [1.13-1.24],1.272e-06,***,Phospholipids to Total-Lipids in IDL percentage
Ala,1.18 [1.11-1.25],0.012,*,Alanine
L-HDL-PL%,1.18 [1.12-1.24],8.401e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.16 [1.11-1.22],9.996e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.15 [1.10-1.22],0.009,**,Phospholipids to Total-Lipids in Medium HDL percentage
Sc-ala,1.14 [1.09-1.20],0.015,*,Spectrometer-corrected alanine
XS-VLDL-FC%,0.88 [0.85-0.92],0.011,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-C%,0.88 [0.84-0.92],0.020,*,Cholesterol to Total-Lipids in Large HDL percentage
LA%,0.87 [0.83-0.92],0.017,*,Linoleic Acid to Total-Fatty Acids percentage
L-VLDL-CE,0.87 [0.83-0.92],0.027,*,Cholesteryl Esters in Large VLDL
S-HDL-CE,0.87 [0.83-0.92],0.023,*,Cholesteryl Esters in Small HDL
M-VLDL-CE%,0.87 [0.83-0.91],5.154e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
SFA,0.87 [0.83-0.91],0.011,*,Saturated Fatty Acids
PUFA%,0.86 [0.82-0.90],3.973e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Leu,0.86 [0.82-0.91],0.013,*,Leucine
XS-VLDL-PL,0.86 [0.82-0.90],4.138e-04,***,Phospholipids in Very Small VLDL
Albumin,0.86 [0.82-0.90],7.824e-05,***,Albumin
S-VLDL-C%,0.86 [0.82-0.90],1.914e-05,***,Cholesterol to Total-Lipids in Small VLDL percentage
VLDL-FC,0.86 [0.82-0.90],2.520e-04,***,Free Cholesterol in VLDL
VLDL-P,0.86 [0.82-0.90],3.162e-04,***,Concentration of VLDL Particles
S-HDL-C,0.86 [0.81-0.90],6.656e-04,***,Cholesterol in Small HDL
S-HDL-P,0.86 [0.81-0.90],6.714e-04,***,Concentration of Small HDL Particles
HDL-PL,0.85 [0.81-0.90],0.005,**,Phospholipids in HDL
Total-FA,0.85 [0.81-0.90],7.341e-05,***,Total-Fatty Acids
M-VLDL-C%,0.85 [0.81-0.89],8.567e-07,***,Cholesterol to Total-Lipids in Medium VLDL percentage
