Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.36 [1.28-1.43],2.303e-22,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.34 [1.27-1.41],2.429e-24,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.31 [1.24-1.38],9.924e-20,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.30 [1.24-1.37],3.955e-20,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.26 [1.19-1.33],3.142e-10,***,Glycoprotein Acetyls
XS-VLDL-TG%,1.24 [1.17-1.30],1.302e-09,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.21 [1.15-1.28],5.287e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-PL%,1.20 [1.14-1.26],1.689e-06,***,Phospholipids to Total-Lipids in IDL percentage
S-VLDL-TG%,1.20 [1.14-1.27],1.390e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-PL%,1.20 [1.14-1.27],2.429e-05,***,Phospholipids to Total-Lipids in Small LDL percentage
MUFA%,1.20 [1.13-1.26],9.766e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.19 [1.13-1.25],6.425e-06,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.18 [1.12-1.25],6.110e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.18 [1.12-1.24],8.420e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-CE%,0.87 [0.83-0.92],0.010,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-VLDL-CE%,0.87 [0.83-0.91],5.541e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-HDL-C%,0.87 [0.83-0.91],0.002,**,Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-FC,0.87 [0.82-0.91],0.035,*,Free Cholesterol in Very Small VLDL
M-HDL-C%,0.87 [0.82-0.91],0.020,*,Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-C%,0.86 [0.82-0.91],0.004,**,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-CE%,0.86 [0.82-0.91],0.004,**,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-VLDL-CE,0.86 [0.81-0.90],0.004,**,Cholesteryl Esters in Small VLDL
M-VLDL-C%,0.86 [0.82-0.90],1.457e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-PL,0.86 [0.81-0.90],0.007,**,Phospholipids in Small HDL
S-VLDL-C%,0.86 [0.81-0.90],1.683e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
VLDL-FC,0.85 [0.81-0.90],0.002,**,Free Cholesterol in VLDL
PUFA%,0.85 [0.81-0.90],3.235e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-C,0.85 [0.80-0.90],0.024,*,Cholesterol in Medium HDL
Total-FA,0.85 [0.81-0.90],4.705e-04,***,Total-Fatty Acids
M-VLDL-FC%,0.85 [0.81-0.89],2.061e-05,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.85 [0.81-0.89],1.098e-05,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-HDL-FC,0.84 [0.80-0.90],0.012,*,Free Cholesterol in Medium HDL
XL-HDL-CE%,0.84 [0.80-0.88],1.462e-06,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
HDL-L,0.84 [0.79-0.89],0.005,**,Total-Lipids in HDL
S-VLDL-C,0.84 [0.80-0.89],2.789e-05,***,Cholesterol in Small VLDL
Omega-3%,0.84 [0.80-0.89],7.243e-05,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-VLDL-PL,0.84 [0.79-0.88],2.394e-05,***,Phospholipids in Small VLDL
Val,0.84 [0.79-0.89],8.977e-04,***,Valine
S-LDL-CE%,0.84 [0.79-0.88],5.587e-06,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
LA%,0.83 [0.79-0.88],1.494e-06,***,Linoleic Acid to Total-Fatty Acids percentage
S-HDL-L,0.83 [0.79-0.88],2.093e-05,***,Total-Lipids in Small HDL
VLDL-C,0.83 [0.79-0.88],1.878e-06,***,VLDL Cholesterol
L-LDL-FC%,0.83 [0.79-0.87],5.750e-08,***,Free Cholesterol to Total-Lipids in Large LDL percentage
PUFA/MUFA,0.83 [0.79-0.88],2.815e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-VLDL-L,0.83 [0.79-0.88],1.875e-06,***,Total-Lipids in Medium VLDL
ApoA1,0.83 [0.78-0.88],2.313e-04,***,Apolipoprotein A1
HDL-FC,0.82 [0.77-0.88],6.574e-04,***,Free Cholesterol in HDL
VLDL-CE,0.82 [0.78-0.87],7.684e-08,***,Cholesteryl Esters in VLDL
XS-VLDL-C,0.82 [0.78-0.87],2.772e-07,***,Cholesterol in Very Small VLDL
L-LDL-CE%,0.82 [0.78-0.86],2.327e-09,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-VLDL-P,0.82 [0.77-0.86],5.728e-08,***,Concentration of Medium VLDL Particles
HDL-CE,0.82 [0.77-0.87],3.550e-05,***,Cholesteryl Esters in HDL
M-VLDL-PL,0.82 [0.77-0.86],1.308e-08,***,Phospholipids in Medium VLDL
HDL-C,0.81 [0.77-0.87],2.424e-05,***,HDL Cholesterol
S-VLDL-FC,0.81 [0.77-0.86],5.996e-09,***,Free Cholesterol in Small VLDL
S-HDL-FC,0.81 [0.77-0.86],8.344e-08,***,Free Cholesterol in Small HDL
S-VLDL-FC%,0.81 [0.77-0.85],8.166e-11,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.81 [0.77-0.85],4.819e-10,***,Phospholipids to Total-Lipids in Small VLDL percentage
XS-VLDL-CE,0.81 [0.77-0.85],2.296e-09,***,Cholesteryl Esters in Very Small VLDL
S-LDL-PL,0.81 [0.76-0.85],1.195e-10,***,Phospholipids in Small LDL
S-LDL-P,0.80 [0.76-0.85],2.368e-10,***,Concentration of Small LDL Particles
M-VLDL-FC,0.80 [0.76-0.85],1.849e-10,***,Free Cholesterol in Medium VLDL
XS-VLDL-C%,0.80 [0.76-0.84],9.561e-14,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
SM,0.80 [0.76-0.85],1.430e-09,***,Sphingomyelins
Omega-3,0.80 [0.76-0.85],1.652e-09,***,Omega-3 Fatty Acids
IDL-P,0.80 [0.76-0.84],2.036e-11,***,Concentration of IDL Particles
XS-VLDL-CE%,0.80 [0.76-0.84],6.011e-15,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-HDL-FC%,0.79 [0.75-0.84],1.529e-10,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-CE,0.79 [0.75-0.84],5.845e-11,***,Cholesteryl Esters in Small HDL
HDL-P,0.79 [0.75-0.84],3.324e-09,***,Concentration of HDL Particles
ApoB,0.79 [0.75-0.83],3.340e-13,***,Apolipoprotein B
Phosphoglyc,0.79 [0.75-0.84],3.054e-11,***,Phosphoglycerides
DHA,0.79 [0.75-0.84],7.422e-10,***,Docosahexaenoic Acid
S-HDL-C,0.79 [0.75-0.84],2.533e-11,***,Cholesterol in Small HDL
S-HDL-P,0.79 [0.75-0.84],3.273e-11,***,Concentration of Small HDL Particles
L-LDL-P,0.79 [0.75-0.83],1.628e-12,***,Concentration of Large LDL Particles
S-LDL-L,0.79 [0.75-0.83],1.164e-13,***,Total-Lipids in Small LDL
LDL-P,0.79 [0.75-0.83],4.069e-13,***,Concentration of LDL Particles
M-LDL-P,0.79 [0.75-0.83],9.341e-13,***,Concentration of Medium LDL Particles
Unsaturation,0.79 [0.74-0.83],6.762e-13,***,Degree of Unsaturation
Remnant-C,0.79 [0.75-0.83],3.298e-15,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Albumin,0.79 [0.75-0.82],2.921e-16,***,Albumin
M-VLDL-C,0.78 [0.74-0.83],4.019e-14,***,Cholesterol in Medium VLDL
IDL-C%,0.78 [0.75-0.82],4.996e-20,***,Cholesterol to Total-Lipids in IDL percentage
Total-L,0.78 [0.74-0.82],2.462e-15,***,Total-Lipids in Lipoprotein Particles
S-LDL-CE,0.78 [0.74-0.82],1.997e-14,***,Cholesteryl Esters in Small LDL
M-VLDL-CE,0.78 [0.74-0.82],4.008e-15,***,Cholesteryl Esters in Medium VLDL
IDL-PL,0.78 [0.74-0.82],1.158e-14,***,Phospholipids in IDL
PC,0.78 [0.74-0.82],2.216e-13,***,Phosphatidylcholines
Total-PL,0.78 [0.74-0.82],1.006e-14,***,Total-Phospholipids in Lipoprotein Particles
IDL-CE%,0.78 [0.74-0.81],3.587e-20,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Cholines,0.78 [0.74-0.82],6.477e-14,***,Total-Cholines
M-LDL-PL,0.78 [0.74-0.82],2.413e-15,***,Phospholipids in Medium LDL
M-LDL-L,0.77 [0.73-0.82],3.562e-16,***,Total-Lipids in Medium LDL
M-LDL-CE,0.77 [0.73-0.82],1.090e-15,***,Cholesteryl Esters in Medium LDL
LA,0.77 [0.73-0.81],5.454e-17,***,Linoleic Acid
S-LDL-C,0.77 [0.73-0.81],2.337e-16,***,Cholesterol in Small LDL
M-LDL-C%,0.77 [0.74-0.81],7.366e-24,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-L,0.77 [0.73-0.81],7.991e-18,***,Total-Lipids in IDL
S-LDL-FC,0.77 [0.73-0.81],1.930e-17,***,Free Cholesterol in Small LDL
Total-P,0.77 [0.73-0.81],2.358e-13,***,Total-Concentration of Lipoprotein Particles
Non-HDL-C,0.77 [0.73-0.81],2.803e-19,***,Total-Cholesterol Minus HDL-C
M-LDL-C,0.77 [0.73-0.81],7.266e-18,***,Cholesterol in Medium LDL
LDL-L,0.77 [0.73-0.81],2.030e-19,***,Total-Lipids in LDL
LDL-PL,0.76 [0.73-0.80],1.044e-18,***,Phospholipids in LDL
IDL-FC,0.76 [0.72-0.81],7.404e-18,***,Free Cholesterol in IDL
Omega-6,0.76 [0.72-0.80],1.906e-18,***,Omega-6 Fatty Acids
LDL-CE,0.76 [0.72-0.80],4.823e-20,***,Cholesteryl Esters in LDL
Clinical LDL-C,0.76 [0.72-0.80],4.438e-22,***,Clinical LDL Cholesterol
L-LDL-L,0.76 [0.72-0.80],1.573e-20,***,Total-Lipids in Large LDL
Total-FC,0.76 [0.72-0.80],2.662e-20,***,Total-Free Cholesterol
LDL-C,0.76 [0.72-0.80],2.099e-21,***,LDL Cholesterol
IDL-C,0.76 [0.72-0.80],9.689e-21,***,Cholesterol in IDL
IDL-CE,0.75 [0.71-0.79],4.968e-21,***,Cholesteryl Esters in IDL
L-LDL-PL,0.75 [0.71-0.79],7.898e-21,***,Phospholipids in Large LDL
L-LDL-CE,0.75 [0.71-0.79],4.638e-21,***,Cholesteryl Esters in Large LDL
S-LDL-C%,0.75 [0.72-0.79],1.312e-25,***,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-FC,0.75 [0.71-0.79],1.214e-20,***,Free Cholesterol in Medium LDL
L-LDL-C,0.75 [0.71-0.79],3.368e-22,***,Cholesterol in Large LDL
Total-C,0.75 [0.71-0.79],2.445e-23,***,Total-Cholesterol
PUFA,0.75 [0.71-0.79],2.411e-21,***,Polyunsaturated Fatty Acids
LDL-FC,0.75 [0.71-0.79],2.079e-22,***,Free Cholesterol in LDL
Total-CE,0.74 [0.71-0.78],5.083e-24,***,Total-Esterified Cholesterol
L-LDL-C%,0.74 [0.71-0.78],3.894e-28,***,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-FC,0.74 [0.70-0.78],6.873e-23,***,Free Cholesterol in Large LDL
