Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.29 [1.06-1.56],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.18 [0.98-1.43],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.17 [0.98-1.40],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.05 [0.88-1.26],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.05 [0.87-1.26],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.86 [0.72-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.82 [0.70-0.97],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.81 [0.68-0.97],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.80 [0.68-0.96],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.80 [0.67-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
