Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.10 [1.00-1.19],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.07 [0.98-1.18],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.05 [0.96-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.01 [0.93-1.10],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.01 [0.93-1.10],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-CE%,1.00 [0.91-1.09],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-VLDL-FC%,1.00 [0.91-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-TG%,0.99 [0.90-1.09],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.98 [0.90-1.08],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-PL%,0.97 [0.89-1.06],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
