Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.15 [1.09-1.21],0.446,,Glycoprotein Acetyls
M-LDL-TG%,1.10 [1.05-1.16],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.07 [1.01-1.13],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.07 [1.01-1.13],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.04 [0.99-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.95 [0.90-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.94 [0.89-0.99],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.94 [0.89-0.99],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.93 [0.89-0.98],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-C%,0.88 [0.84-0.93],0.723,,Cholesterol to Total-Lipids in Small LDL percentage
