Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6%,1.13 [0.93-1.37],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,1.04 [0.86-1.25],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,1.01 [0.84-1.23],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Creatinine,1.01 [0.82-1.25],1.000,,Creatinine
SFA%,1.00 [0.84-1.20],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Tyr,0.99 [0.83-1.19],1.000,,Tyrosine
Ile,0.98 [0.82-1.18],1.000,,Isoleucine
M-VLDL-C%,0.98 [0.81-1.18],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
Leu,0.84 [0.69-1.03],1.000,,Leucine
Albumin,0.68 [0.58-0.80],0.750,,Albumin
