Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.31 [1.14-1.49],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.18 [1.05-1.33],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.03 [0.90-1.17],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.01 [0.89-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-FC%,1.00 [0.88-1.14],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.91 [0.80-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.81 [0.73-0.90],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.79 [0.71-0.89],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.78 [0.69-0.88],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.78 [0.69-0.87],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
