Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.17 [1.04-1.30],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.15 [1.03-1.29],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.14 [1.03-1.27],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.12 [1.00-1.25],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-CE%,1.03 [0.93-1.15],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-PL%,0.93 [0.84-1.04],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.89 [0.80-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.89 [0.80-0.98],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.88 [0.79-0.98],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.87 [0.78-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
