Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.13 [1.05-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.03 [0.95-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.02 [0.95-1.11],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.02 [0.94-1.10],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.01 [0.93-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-C,0.82 [0.76-0.89],0.853,,Cholesterol in Small LDL
M-LDL-L,0.82 [0.76-0.89],0.319,,Total-Lipids in Medium LDL
M-LDL-C,0.82 [0.75-0.89],0.284,,Cholesterol in Medium LDL
M-LDL-CE,0.82 [0.75-0.88],0.271,,Cholesteryl Esters in Medium LDL
M-LDL-PL,0.82 [0.75-0.88],0.289,,Phospholipids in Medium LDL
