Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.45 [1.20-1.77],1.000,,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.40 [1.16-1.69],1.000,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-PL%,1.12 [0.92-1.36],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.10 [0.90-1.35],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-FC%,1.02 [0.83-1.25],1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.88 [0.73-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.82 [0.68-1.00],1.000,,VLDL Cholesterol
Remnant-C,0.76 [0.63-0.92],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.70 [0.58-0.85],1.000,,Total-Cholesterol
S-LDL-C%,0.66 [0.56-0.79],0.693,,Cholesterol to Total-Lipids in Small LDL percentage
