Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.11 [1.05-1.18],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.10 [1.04-1.17],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.10 [1.04-1.17],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.06 [1.00-1.13],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.05 [0.99-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
LDL-L,0.86 [0.81-0.91],0.086,,Total-Lipids in LDL
LDL-C,0.86 [0.81-0.91],0.072,,LDL Cholesterol
LDL-CE,0.86 [0.81-0.91],0.079,,Cholesteryl Esters in LDL
Omega-3,0.85 [0.80-0.90],0.109,,Omega-3 Fatty Acids
PUFA,0.85 [0.80-0.90],0.020,*,Polyunsaturated Fatty Acids
