Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.08 [1.05-1.11],0.038,*,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.08 [1.05-1.11],0.121,,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.07 [1.04-1.11],0.152,,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,1.07 [1.04-1.10],0.411,,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.07 [1.04-1.10],0.545,,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-CE%,0.93 [0.90-0.95],0.034,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-CE,0.93 [0.90-0.95],0.049,*,Cholesteryl Esters in IDL
IDL-C,0.93 [0.90-0.95],0.025,*,Cholesterol in IDL
IDL-FC,0.92 [0.90-0.95],0.011,*,Free Cholesterol in IDL
DHA,0.92 [0.90-0.95],0.031,*,Docosahexaenoic Acid
