Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-TG%,1.11 [1.01-1.23],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Ala,1.05 [0.93-1.18],1.000,,Alanine
Gln,1.04 [0.94-1.15],1.000,,Glutamine
M-LDL-PL%,1.02 [0.93-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-CE%,1.00 [0.91-1.11],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
VLDL-CE,0.92 [0.84-1.01],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,0.90 [0.83-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,0.88 [0.80-0.97],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.87 [0.78-0.96],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Total-CE,0.85 [0.77-0.94],1.000,,Total-Esterified Cholesterol
