Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.13 [1.07-1.19],0.990,,Glycoprotein Acetyls
L-HDL-PL%,1.10 [1.05-1.16],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.08 [1.03-1.13],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.08 [1.03-1.13],1.000,,Triglycerides to Total-Lipids in IDL percentage
L-HDL-TG%,1.04 [0.98-1.09],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
Non-HDL-C,0.94 [0.89-0.98],1.000,,Total-Cholesterol Minus HDL-C
L-LDL-C%,0.89 [0.85-0.93],0.444,,Cholesterol to Total-Lipids in Large LDL percentage
Omega-3%,0.88 [0.84-0.93],0.551,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,0.88 [0.83-0.93],0.741,,Docosahexaenoic Acid
Albumin,0.88 [0.84-0.92],0.034,*,Albumin
