Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.12 [1.00-1.26],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-FC%,1.10 [0.98-1.24],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-PL%,1.03 [0.91-1.16],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-TG%,1.01 [0.89-1.13],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.00 [0.89-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.97 [0.87-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.97 [0.86-1.09],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.96 [0.85-1.08],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.90 [0.80-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.88 [0.79-0.99],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
