Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.08 [1.03-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-C%,1.04 [0.99-1.09],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.04 [0.98-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.03 [0.99-1.09],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.03 [0.99-1.09],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-CE%,1.00 [0.95-1.05],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-PL%,0.96 [0.91-1.01],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.94 [0.90-0.99],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-C%,0.93 [0.89-0.98],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-CE%,0.90 [0.86-0.94],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
