Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.14 [0.98-1.32],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-FC%,1.08 [0.93-1.25],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,1.06 [0.91-1.25],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.04 [0.89-1.20],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,1.02 [0.88-1.19],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.96 [0.83-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,0.79 [0.69-0.92],1.000,,Apolipoprotein B
Clinical LDL-C,0.77 [0.67-0.89],1.000,,Clinical LDL Cholesterol
L-LDL-CE%,0.72 [0.63-0.83],0.968,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-LDL-C%,0.72 [0.63-0.83],0.955,,Cholesterol to Total-Lipids in Large LDL percentage
