Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.11 [0.91-1.36],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.10 [0.90-1.33],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.09 [0.89-1.32],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.06 [0.87-1.30],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,1.04 [0.85-1.27],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-CE%,0.96 [0.78-1.19],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.96 [0.78-1.18],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.96 [0.78-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.90 [0.74-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.88 [0.73-1.06],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
