Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.23 [1.11-1.36],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.20 [1.08-1.34],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.15 [1.03-1.29],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-FC%,1.11 [1.00-1.24],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-PL%,1.08 [0.97-1.20],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.98 [0.88-1.08],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.88 [0.79-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.88 [0.80-0.97],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.87 [0.79-0.96],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.85 [0.77-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
