Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Tyr,1.08 [1.01-1.14],1.000,,Tyrosine
Total-BCAA,1.06 [1.00-1.13],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,1.06 [1.00-1.13],1.000,,Isoleucine
Leu,1.06 [0.99-1.12],1.000,,Leucine
M-LDL-PL%,1.01 [0.95-1.08],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,0.97 [0.91-1.03],1.000,,VLDL Cholesterol
M-LDL-FC%,0.93 [0.87-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.92 [0.86-0.98],1.000,,Cholesteryl Esters in HDL
LDL-CE,0.91 [0.86-0.97],1.000,,Cholesteryl Esters in LDL
Total-C,0.91 [0.85-0.96],1.000,,Total-Cholesterol
