Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.1232,0.1586,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-PL%,0.0833,0.1200,Phospholipids to Total-Lipids in Large HDL percentage
Albumin,0.1102,0.0818,Albumin
Gly,0.0905,0.0811,Glycine
Omega-6%,0.0738,0.0792,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Creatinine,0.0843,0.0744,Creatinine
Citrate,0.0300,0.0339,Citrate
IDL-FC%,0.0260,0.0330,Free Cholesterol to Total-Lipids in IDL percentage
Gln,0.0415,0.0245,Glutamine
Acetone,0.0278,0.0236,Acetone
LDL-size,0.0250,0.0216,Average Diameter for LDL Particles
3-Hydroxybutyrate,0.0232,0.0204,3-Hydroxybutyrate
Acetate,0.0150,0.0193,Acetate
XXL-VLDL-CE%,0.0112,0.0165,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-FC%,0.0222,0.0144,Free Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-PL%,0.0135,0.0141,Phospholipids to Total-Lipids in Small LDL percentage
Glu-lactate,0.0113,0.0132,Glucose-lactate
M-VLDL-FC%,0.0133,0.0128,Free Cholesterol to Total-Lipids in Medium VLDL percentage
DHA%,0.0143,0.0124,Docosahexaenoic Acid to Total-Fatty Acids percentage
Unsaturation,0.0103,0.0102,Degree of Unsaturation
Phe,0.0100,0.0088,Phenylalanine
Acetoacetate,0.0143,0.0082,Acetoacetate
XL-VLDL-PL%,0.0075,0.0074,Phospholipids to Total-Lipids in Very Large VLDL percentage
PUFA%,0.0030,0.0066,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Tyr,0.0135,0.0065,Tyrosine
Sc-ala,0.0083,0.0065,Spectrometer-corrected alanine
Pyruvate,0.0068,0.0063,Pyruvate
M-LDL-C%,0.0072,0.0062,Cholesterol to Total-Lipids in Medium LDL percentage
Glu,0.0042,0.0058,Glucose
Lactate,0.0058,0.0057,Lactate
Omega-6/Omega-3,0.0093,0.0056,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-CE%,0.0068,0.0056,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-PL%,0.0043,0.0052,Phospholipids to Total-Lipids in IDL percentage
His,0.0037,0.0045,Histidine
Leu,0.0040,0.0044,Leucine
GlycA,0.0042,0.0043,Glycoprotein Acetyls
VLDL-size,0.0035,0.0040,Average Diameter for VLDL Particles
XL-HDL-FC,0.0030,0.0037,Free Cholesterol in Very Large HDL
Omega-3%,0.0038,0.0033,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-VLDL-PL%,0.0033,0.0027,Phospholipids to Total-Lipids in Medium VLDL percentage
Ala,0.0030,0.0025,Alanine
LA,0.0033,0.0024,Linoleic Acid
MUFA%,0.0017,0.0022,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Ile,0.0017,0.0022,Isoleucine
XS-VLDL-FC%,0.0018,0.0018,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-FC%,0.0008,0.0016,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-CE%,0.0013,0.0015,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,0.0010,0.0015,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-C%,0.0022,0.0014,Cholesterol to Total-Lipids in Small HDL percentage
XL-HDL-PL%,0.0015,0.0014,Phospholipids to Total-Lipids in Very Large HDL percentage
XL-HDL-CE%,0.0013,0.0011,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
SFA%,0.0005,0.0010,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-FC%,0.0008,0.0007,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-PL%,0.0012,0.0006,Phospholipids to Total-Lipids in Small HDL percentage
Total-BCAA,0.0003,0.0006,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-PL%,0.0002,0.0005,Phospholipids to Total-Lipids in Medium LDL percentage
Val,0.0003,0.0004,Valine
IDL-CE%,0.0003,0.0003,Cholesteryl Esters to Total-Lipids in IDL percentage
