Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-VLDL-CE%,0.0863,0.1088,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Citrate,0.0700,0.0684,Citrate
SFA%,0.0648,0.0586,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,0.0438,0.0534,Phospholipids to Total-Lipids in Large HDL percentage
HDL-FC,0.0240,0.0369,Free Cholesterol in HDL
Gln,0.0318,0.0363,Glutamine
Gly,0.0433,0.0340,Glycine
IDL-FC%,0.0357,0.0325,Free Cholesterol to Total-Lipids in IDL percentage
3-Hydroxybutyrate,0.0382,0.0324,3-Hydroxybutyrate
L-HDL-TG,0.0310,0.0289,Triglycerides in Large HDL
M-HDL-FC%,0.0202,0.0269,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-LDL-CE%,0.0238,0.0266,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Creatinine,0.0282,0.0235,Creatinine
IDL-PL%,0.0242,0.0223,Phospholipids to Total-Lipids in IDL percentage
His,0.0267,0.0211,Histidine
LDL-size,0.0157,0.0196,Average Diameter for LDL Particles
PC,0.0177,0.0193,Phosphatidylcholines
Glu-lactate,0.0195,0.0189,Glucose-lactate
Pyruvate,0.0248,0.0186,Pyruvate
Glu,0.0222,0.0182,Glucose
Lactate,0.0153,0.0161,Lactate
L-LDL-C%,0.0193,0.0154,Cholesterol to Total-Lipids in Large LDL percentage
GlycA,0.0138,0.0148,Glycoprotein Acetyls
Tyr,0.0183,0.0145,Tyrosine
Sc-ala,0.0123,0.0145,Spectrometer-corrected alanine
Acetate,0.0112,0.0143,Acetate
LA%,0.0157,0.0141,Linoleic Acid to Total-Fatty Acids percentage
Acetoacetate,0.0168,0.0138,Acetoacetate
Unsaturation,0.0150,0.0136,Degree of Unsaturation
Ala,0.0145,0.0127,Alanine
L-VLDL-TG%,0.0147,0.0115,Triglycerides to Total-Lipids in Large VLDL percentage
XL-HDL-FC%,0.0100,0.0113,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-FC%,0.0120,0.0109,Free Cholesterol to Total-Lipids in Large VLDL percentage
XS-VLDL-FC%,0.0100,0.0108,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-CE,0.0083,0.0092,Cholesteryl Esters in Small HDL
Val,0.0063,0.0085,Valine
Phe,0.0090,0.0079,Phenylalanine
DHA,0.0045,0.0075,Docosahexaenoic Acid
Leu,0.0077,0.0075,Leucine
Albumin,0.0065,0.0071,Albumin
XS-VLDL-PL%,0.0107,0.0067,Phospholipids to Total-Lipids in Very Small VLDL percentage
Total-BCAA,0.0057,0.0060,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-PL%,0.0070,0.0056,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-PL%,0.0043,0.0045,Phospholipids to Total-Lipids in Large LDL percentage
Ile,0.0018,0.0044,Isoleucine
Omega-3%,0.0058,0.0042,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,0.0033,0.0033,Phospholipids to Total-Lipids in Medium LDL percentage
DHA%,0.0040,0.0032,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-LDL-FC%,0.0032,0.0032,Free Cholesterol to Total-Lipids in Large LDL percentage
Acetone,0.0042,0.0028,Acetone
XXL-VLDL-FC%,0.0028,0.0026,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-CE%,0.0032,0.0025,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
IDL-CE%,0.0030,0.0024,Cholesteryl Esters to Total-Lipids in IDL percentage
M-VLDL-TG,0.0018,0.0021,Triglycerides in Medium VLDL
S-LDL-PL%,0.0023,0.0019,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-C%,0.0020,0.0017,Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,0.0007,0.0010,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-VLDL-TG%,0.0010,0.0009,Triglycerides to Total-Lipids in Very Large VLDL percentage
