Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Gly,0.1577,0.1728,Glycine
3-Hydroxybutyrate,0.0928,0.0893,3-Hydroxybutyrate
Creatinine,0.0875,0.0648,Creatinine
GlycA,0.0612,0.0630,Glycoprotein Acetyls
LDL-size,0.0602,0.0628,Average Diameter for LDL Particles
Albumin,0.0453,0.0430,Albumin
LA%,0.0288,0.0338,Linoleic Acid to Total-Fatty Acids percentage
Glu,0.0383,0.0335,Glucose
Acetone,0.0390,0.0321,Acetone
Gln,0.0317,0.0314,Glutamine
Unsaturation,0.0167,0.0240,Degree of Unsaturation
Acetate,0.0262,0.0231,Acetate
L-LDL-PL%,0.0233,0.0215,Phospholipids to Total-Lipids in Large LDL percentage
Val,0.0188,0.0208,Valine
XL-VLDL-PL%,0.0198,0.0206,Phospholipids to Total-Lipids in Very Large VLDL percentage
Glu-lactate,0.0153,0.0171,Glucose-lactate
IDL-FC%,0.0188,0.0157,Free Cholesterol to Total-Lipids in IDL percentage
Acetoacetate,0.0132,0.0156,Acetoacetate
Total-BCAA,0.0130,0.0150,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Lactate,0.0145,0.0146,Lactate
Ala,0.0123,0.0140,Alanine
L-LDL-C%,0.0128,0.0126,Cholesterol to Total-Lipids in Large LDL percentage
Ile,0.0092,0.0120,Isoleucine
Tyr,0.0145,0.0120,Tyrosine
Leu,0.0112,0.0115,Leucine
Sc-ala,0.0077,0.0097,Spectrometer-corrected alanine
His,0.0103,0.0094,Histidine
IDL-PL%,0.0052,0.0093,Phospholipids to Total-Lipids in IDL percentage
Pyruvate,0.0033,0.0089,Pyruvate
M-LDL-PL%,0.0117,0.0079,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-PL%,0.0040,0.0065,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-CE%,0.0063,0.0062,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,0.0055,0.0062,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-HDL-PL%,0.0052,0.0055,Phospholipids to Total-Lipids in Medium HDL percentage
Omega-3%,0.0060,0.0052,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,0.0063,0.0052,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-LDL-CE%,0.0037,0.0041,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-CE%,0.0033,0.0041,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-FC%,0.0042,0.0037,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-C%,0.0048,0.0036,Cholesterol to Total-Lipids in Large HDL percentage
Citrate,0.0043,0.0036,Citrate
SFA%,0.0035,0.0029,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-C%,0.0022,0.0027,Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-C%,0.0027,0.0027,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-PL%,0.0028,0.0025,Phospholipids to Total-Lipids in Large VLDL percentage
L-HDL-TG%,0.0038,0.0025,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-FC%,0.0017,0.0018,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-TG%,0.0007,0.0018,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-FC%,0.0020,0.0015,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,0.0010,0.0014,Phospholipids to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,0.0010,0.0010,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3,0.0012,0.0010,Omega-3 Fatty Acids
L-VLDL-FC%,0.0010,0.0007,Free Cholesterol to Total-Lipids in Large VLDL percentage
DHA%,0.0007,0.0006,Docosahexaenoic Acid to Total-Fatty Acids percentage
Phe,0.0010,0.0006,Phenylalanine
XXL-VLDL-FC%,0.0005,0.0003,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA,0.0003,0.0002,Docosahexaenoic Acid
