Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.1630,0.3314,Linoleic Acid to Total-Fatty Acids percentage
GlycA,0.2582,0.2628,Glycoprotein Acetyls
Albumin,0.2090,0.1553,Albumin
L-LDL-TG%,0.0397,0.0646,Triglycerides to Total-Lipids in Large LDL percentage
ApoB/ApoA1,0.0377,0.0303,Apolipoprotein B to Apolipoprotein A1 ratio
S-HDL-PL%,0.0255,0.0197,Phospholipids to Total-Lipids in Small HDL percentage
Omega-6%,0.0150,0.0131,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.0280,0.0118,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
His,0.0197,0.0088,Histidine
Glu,0.0125,0.0086,Glucose
Leu,0.0237,0.0085,Leucine
IDL-PL%,0.0128,0.0084,Phospholipids to Total-Lipids in IDL percentage
Val,0.0193,0.0077,Valine
Creatinine,0.0117,0.0070,Creatinine
L-LDL-TG,0.0177,0.0063,Triglycerides in Large LDL
VLDL-size,0.0117,0.0061,Average Diameter for VLDL Particles
LDL-size,0.0093,0.0051,Average Diameter for LDL Particles
M-HDL-PL,0.0132,0.0050,Phospholipids in Medium HDL
XS-VLDL-PL%,0.0067,0.0046,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.0067,0.0040,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-CE,0.0047,0.0039,Cholesteryl Esters in Small LDL
Acetone,0.0077,0.0038,Acetone
Ile,0.0055,0.0032,Isoleucine
Gly,0.0062,0.0028,Glycine
XXL-VLDL-PL%,0.0045,0.0024,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE,0.0028,0.0019,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-HDL-PL%,0.0045,0.0019,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-C%,0.0017,0.0015,Cholesterol to Total-Lipids in Small LDL percentage
Tyr,0.0038,0.0015,Tyrosine
XXL-VLDL-FC%,0.0020,0.0012,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-TG,0.0015,0.0010,Triglycerides in LDL
Citrate,0.0022,0.0010,Citrate
XL-HDL-FC,0.0020,0.0009,Free Cholesterol in Very Large HDL
Lactate,0.0020,0.0008,Lactate
Acetoacetate,0.0028,0.0007,Acetoacetate
M-HDL-L,0.0008,0.0006,Total-Lipids in Medium HDL
S-LDL-PL%,0.0010,0.0005,Phospholipids to Total-Lipids in Small LDL percentage
Pyruvate,0.0007,0.0004,Pyruvate
L-LDL-C%,0.0008,0.0004,Cholesterol to Total-Lipids in Large LDL percentage
Phe,0.0012,0.0003,Phenylalanine
IDL-TG,0.0005,0.0002,Triglycerides in IDL
L-VLDL-PL%,0.0003,0.0001,Phospholipids to Total-Lipids in Large VLDL percentage
