Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.0973,0.1118,Linoleic Acid to Total-Fatty Acids percentage
Acetone,0.0462,0.0559,Acetone
Leu,0.0482,0.0537,Leucine
GlycA,0.0607,0.0520,Glycoprotein Acetyls
LDL-size,0.0655,0.0513,Average Diameter for LDL Particles
DHA%,0.0698,0.0489,Docosahexaenoic Acid to Total-Fatty Acids percentage
Phe,0.0503,0.0481,Phenylalanine
IDL-PL%,0.0617,0.0463,Phospholipids to Total-Lipids in IDL percentage
Albumin,0.0390,0.0351,Albumin
Glu,0.0237,0.0311,Glucose
His,0.0327,0.0277,Histidine
M-LDL-C%,0.0285,0.0266,Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-PL%,0.0277,0.0261,Phospholipids to Total-Lipids in Large HDL percentage
Ile,0.0225,0.0244,Isoleucine
Omega-6/Omega-3,0.0210,0.0223,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Citrate,0.0203,0.0222,Citrate
Val,0.0167,0.0202,Valine
DHA,0.0183,0.0195,Docosahexaenoic Acid
L-VLDL-CE%,0.0127,0.0174,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Pyruvate,0.0122,0.0153,Pyruvate
Glu-lactate,0.0120,0.0139,Glucose-lactate
3-Hydroxybutyrate,0.0117,0.0138,3-Hydroxybutyrate
S-HDL-FC%,0.0067,0.0135,Free Cholesterol to Total-Lipids in Small HDL percentage
Ala,0.0105,0.0129,Alanine
S-LDL-C%,0.0155,0.0127,Cholesterol to Total-Lipids in Small LDL percentage
Total-BCAA,0.0075,0.0127,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Gln,0.0107,0.0125,Glutamine
Acetoacetate,0.0078,0.0123,Acetoacetate
Gly,0.0118,0.0114,Glycine
Unsaturation,0.0140,0.0108,Degree of Unsaturation
M-LDL-PL%,0.0097,0.0097,Phospholipids to Total-Lipids in Medium LDL percentage
Tyr,0.0087,0.0093,Tyrosine
Acetate,0.0085,0.0091,Acetate
Creatinine,0.0090,0.0089,Creatinine
L-LDL-CE%,0.0122,0.0089,Cholesteryl Esters to Total-Lipids in Large LDL percentage
HDL-size,0.0078,0.0079,Average Diameter for HDL Particles
Sc-ala,0.0055,0.0079,Spectrometer-corrected alanine
L-LDL-TG%,0.0042,0.0068,Triglycerides to Total-Lipids in Large LDL percentage
IDL-FC%,0.0058,0.0063,Free Cholesterol to Total-Lipids in IDL percentage
Lactate,0.0068,0.0058,Lactate
XXL-VLDL-FC%,0.0078,0.0049,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-CE%,0.0037,0.0049,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XXL-VLDL-TG%,0.0042,0.0045,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-C%,0.0043,0.0037,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-CE%,0.0030,0.0035,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Omega-3%,0.0032,0.0033,Omega-3 Fatty Acids to Total-Fatty Acids percentage
SFA%,0.0028,0.0028,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-3,0.0015,0.0027,Omega-3 Fatty Acids
MUFA%,0.0030,0.0024,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,0.0022,0.0020,Phospholipids to Total-Lipids in Very Small VLDL percentage
Total-TG,0.0023,0.0016,Total-Triglycerides
XXL-VLDL-PL%,0.0008,0.0008,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
