Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1720,0.2420,Creatinine
Gly,0.1772,0.2083,Glycine
SFA%,0.0932,0.0948,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL,0.0388,0.0354,Phospholipids in Small HDL
XS-VLDL-PL%,0.0465,0.0343,Phospholipids to Total-Lipids in Very Small VLDL percentage
LA%,0.0435,0.0326,Linoleic Acid to Total-Fatty Acids percentage
XL-VLDL-PL%,0.0268,0.0262,Phospholipids to Total-Lipids in Very Large VLDL percentage
XS-VLDL-FC%,0.0248,0.0231,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-CE%,0.0212,0.0230,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetone,0.0333,0.0222,Acetone
S-HDL-CE,0.0257,0.0216,Cholesteryl Esters in Small HDL
Glu-lactate,0.0093,0.0150,Glucose-lactate
L-LDL-CE%,0.0133,0.0145,Cholesteryl Esters to Total-Lipids in Large LDL percentage
GlycA,0.0212,0.0140,Glycoprotein Acetyls
Acetate,0.0313,0.0133,Acetate
IDL-FC%,0.0238,0.0122,Free Cholesterol to Total-Lipids in IDL percentage
DHA%,0.0143,0.0120,Docosahexaenoic Acid to Total-Fatty Acids percentage
Ile,0.0128,0.0118,Isoleucine
M-LDL-PL%,0.0078,0.0086,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-L,0.0087,0.0083,Total-Lipids in Small HDL
Lactate,0.0068,0.0079,Lactate
Sc-ala,0.0090,0.0075,Spectrometer-corrected alanine
His,0.0083,0.0075,Histidine
3-Hydroxybutyrate,0.0063,0.0075,3-Hydroxybutyrate
Total-P,0.0095,0.0070,Total-Concentration of Lipoprotein Particles
LDL-size,0.0083,0.0067,Average Diameter for LDL Particles
Acetoacetate,0.0080,0.0064,Acetoacetate
XL-VLDL-FC%,0.0063,0.0063,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Glu,0.0078,0.0060,Glucose
M-LDL-C%,0.0065,0.0050,Cholesterol to Total-Lipids in Medium LDL percentage
Val,0.0077,0.0047,Valine
Albumin,0.0083,0.0043,Albumin
L-LDL-PL%,0.0067,0.0042,Phospholipids to Total-Lipids in Large LDL percentage
Omega-3%,0.0043,0.0040,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-LDL-PL%,0.0040,0.0040,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-FC%,0.0073,0.0038,Free Cholesterol to Total-Lipids in Small HDL percentage
SM,0.0037,0.0037,Sphingomyelins
Gln,0.0025,0.0030,Glutamine
IDL-PL%,0.0028,0.0027,Phospholipids to Total-Lipids in IDL percentage
M-LDL-CE,0.0017,0.0026,Cholesteryl Esters in Medium LDL
Ala,0.0023,0.0022,Alanine
Pyruvate,0.0017,0.0022,Pyruvate
DHA,0.0040,0.0022,Docosahexaenoic Acid
Omega-6/Omega-3,0.0025,0.0021,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Tyr,0.0023,0.0021,Tyrosine
Omega-6%,0.0020,0.0018,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-LDL-C%,0.0032,0.0017,Cholesterol to Total-Lipids in Small LDL percentage
Phe,0.0012,0.0016,Phenylalanine
Citrate,0.0022,0.0016,Citrate
M-LDL-CE%,0.0015,0.0016,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Total-BCAA,0.0022,0.0011,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-FC%,0.0007,0.0006,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Leu,0.0007,0.0004,Leucine
L-VLDL-FC%,0.0005,0.0004,Free Cholesterol to Total-Lipids in Large VLDL percentage
MUFA%,0.0012,0.0004,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-PL%,0.0003,0.0001,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
