Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.0660,0.0613,Creatinine
Acetoacetate,0.0408,0.0613,Acetoacetate
LA%,0.0767,0.0589,Linoleic Acid to Total-Fatty Acids percentage
Albumin,0.0673,0.0495,Albumin
SFA%,0.0400,0.0473,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,0.0452,0.0441,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-CE%,0.0417,0.0423,Cholesteryl Esters to Total-Lipids in IDL percentage
LDL-size,0.0568,0.0400,Average Diameter for LDL Particles
Tyr,0.0320,0.0391,Tyrosine
Ile,0.0277,0.0389,Isoleucine
GlycA,0.0690,0.0376,Glycoprotein Acetyls
Sc-ala,0.0198,0.0337,Spectrometer-corrected alanine
Ala,0.0302,0.0282,Alanine
Phe,0.0153,0.0262,Phenylalanine
Pyruvate,0.0193,0.0257,Pyruvate
Citrate,0.0172,0.0256,Citrate
Lactate,0.0177,0.0247,Lactate
IDL-PL%,0.0173,0.0225,Phospholipids to Total-Lipids in IDL percentage
3-Hydroxybutyrate,0.0177,0.0213,3-Hydroxybutyrate
S-LDL-CE%,0.0252,0.0178,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Gly,0.0180,0.0177,Glycine
Acetone,0.0220,0.0170,Acetone
Acetate,0.0125,0.0155,Acetate
IDL-FC%,0.0173,0.0152,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.0225,0.0145,Cholesterol to Total-Lipids in Medium LDL percentage
Gln,0.0123,0.0143,Glutamine
S-LDL-PL%,0.0082,0.0117,Phospholipids to Total-Lipids in Small LDL percentage
His,0.0123,0.0115,Histidine
XL-HDL-CE%,0.0102,0.0106,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XXL-VLDL-CE%,0.0057,0.0085,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Val,0.0065,0.0084,Valine
M-HDL-PL%,0.0058,0.0081,Phospholipids to Total-Lipids in Medium HDL percentage
Glu-lactate,0.0072,0.0068,Glucose-lactate
PUFA%,0.0072,0.0067,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA,0.0077,0.0055,Polyunsaturated Fatty Acids
XS-VLDL-PL%,0.0078,0.0053,Phospholipids to Total-Lipids in Very Small VLDL percentage
Glu,0.0052,0.0053,Glucose
M-LDL-PL%,0.0032,0.0050,Phospholipids to Total-Lipids in Medium LDL percentage
LA,0.0013,0.0049,Linoleic Acid
S-LDL-C%,0.0075,0.0048,Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,0.0037,0.0047,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-VLDL-PL%,0.0057,0.0046,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-LDL-PL%,0.0035,0.0044,Phospholipids to Total-Lipids in Large LDL percentage
Unsaturation,0.0050,0.0040,Degree of Unsaturation
XXL-VLDL-PL%,0.0027,0.0039,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-FC%,0.0045,0.0037,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-TG,0.0042,0.0036,Triglycerides in Medium LDL
XXL-VLDL-FC%,0.0033,0.0035,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-CE%,0.0023,0.0030,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-VLDL-FC%,0.0020,0.0027,Free Cholesterol to Total-Lipids in Large VLDL percentage
Leu,0.0010,0.0025,Leucine
S-HDL-FC%,0.0030,0.0025,Free Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-FC%,0.0027,0.0020,Free Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-PL%,0.0023,0.0019,Phospholipids to Total-Lipids in Small HDL percentage
L-LDL-CE%,0.0010,0.0018,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-HDL-P,0.0010,0.0017,Concentration of Large HDL Particles
XS-VLDL-CE%,0.0030,0.0016,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Omega-3%,0.0020,0.0015,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Phosphoglyc,0.0013,0.0013,Phosphoglycerides
XXL-VLDL-C%,0.0010,0.0010,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-TG%,0.0005,0.0006,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-BCAA,0.0012,0.0004,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
