Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1362,0.1597,Glycoprotein Acetyls
S-LDL-C%,0.0770,0.1317,Cholesterol to Total-Lipids in Small LDL percentage
Albumin,0.1385,0.1220,Albumin
Val,0.0610,0.0642,Valine
IDL-C%,0.0308,0.0518,Cholesterol to Total-Lipids in IDL percentage
S-LDL-CE%,0.0495,0.0515,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-TG%,0.0475,0.0483,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-CE%,0.0433,0.0329,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-PL%,0.0433,0.0325,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-PL%,0.0332,0.0292,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Leu,0.0222,0.0257,Leucine
Gly,0.0277,0.0251,Glycine
Creatinine,0.0267,0.0231,Creatinine
Unsaturation,0.0242,0.0193,Degree of Unsaturation
LA%,0.0255,0.0169,Linoleic Acid to Total-Fatty Acids percentage
S-LDL-PL%,0.0123,0.0153,Phospholipids to Total-Lipids in Small LDL percentage
Gln,0.0170,0.0134,Glutamine
XXL-VLDL-TG%,0.0093,0.0121,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetone,0.0103,0.0100,Acetone
Acetoacetate,0.0148,0.0094,Acetoacetate
3-Hydroxybutyrate,0.0190,0.0089,3-Hydroxybutyrate
IDL-TG%,0.0082,0.0085,Triglycerides to Total-Lipids in IDL percentage
IDL-CE%,0.0090,0.0080,Cholesteryl Esters to Total-Lipids in IDL percentage
Citrate,0.0083,0.0057,Citrate
XXL-VLDL-FC%,0.0065,0.0056,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Tyr,0.0083,0.0056,Tyrosine
XL-HDL-CE%,0.0083,0.0050,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Phe,0.0057,0.0048,Phenylalanine
IDL-FC%,0.0042,0.0045,Free Cholesterol to Total-Lipids in IDL percentage
Lactate,0.0092,0.0043,Lactate
M-LDL-C%,0.0045,0.0039,Cholesterol to Total-Lipids in Medium LDL percentage
His,0.0058,0.0039,Histidine
Ala,0.0072,0.0038,Alanine
Total-BCAA,0.0037,0.0035,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Pyruvate,0.0032,0.0031,Pyruvate
L-HDL-TG,0.0070,0.0029,Triglycerides in Large HDL
Ile,0.0027,0.0027,Isoleucine
Omega-3,0.0033,0.0027,Omega-3 Fatty Acids
M-LDL-CE%,0.0030,0.0026,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Glu-lactate,0.0028,0.0025,Glucose-lactate
Sc-ala,0.0057,0.0024,Spectrometer-corrected alanine
LA,0.0022,0.0021,Linoleic Acid
XL-HDL-FC%,0.0020,0.0017,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-PL%,0.0025,0.0016,Phospholipids to Total-Lipids in Large HDL percentage
Omega-3%,0.0010,0.0012,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LDL-size,0.0010,0.0009,Average Diameter for LDL Particles
S-HDL-CE%,0.0015,0.0009,Cholesteryl Esters to Total-Lipids in Small HDL percentage
DHA,0.0012,0.0007,Docosahexaenoic Acid
Acetate,0.0008,0.0006,Acetate
S-HDL-PL%,0.0010,0.0005,Phospholipids to Total-Lipids in Small HDL percentage
Glu,0.0003,0.0004,Glucose
M-LDL-PL%,0.0005,0.0004,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-PL%,0.0002,0.0002,Phospholipids to Total-Lipids in Large LDL percentage
