Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.2747,0.4184,Glycoprotein Acetyls
Albumin,0.2563,0.2451,Albumin
LA%,0.0733,0.0819,Linoleic Acid to Total-Fatty Acids percentage
Val,0.0502,0.0296,Valine
LDL-FC,0.0287,0.0237,Free Cholesterol in LDL
XS-VLDL-CE%,0.0277,0.0216,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-FC,0.0285,0.0209,Free Cholesterol in Large LDL
L-LDL-TG%,0.0277,0.0207,Triglycerides to Total-Lipids in Large LDL percentage
S-LDL-CE%,0.0325,0.0178,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-FC%,0.0167,0.0136,Free Cholesterol to Total-Lipids in Large LDL percentage
Total-BCAA,0.0177,0.0113,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Glu,0.0212,0.0087,Glucose
L-HDL-C%,0.0125,0.0085,Cholesterol to Total-Lipids in Large HDL percentage
Remnant-C,0.0082,0.0072,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
IDL-CE,0.0090,0.0071,Cholesteryl Esters in IDL
Leu,0.0095,0.0062,Leucine
L-HDL-CE%,0.0122,0.0058,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Creatinine,0.0127,0.0054,Creatinine
IDL-TG%,0.0057,0.0049,Triglycerides to Total-Lipids in IDL percentage
Citrate,0.0100,0.0049,Citrate
S-LDL-PL%,0.0085,0.0046,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-PL%,0.0048,0.0045,Phospholipids to Total-Lipids in Large HDL percentage
Glu-lactate,0.0085,0.0036,Glucose-lactate
XL-HDL-FC,0.0055,0.0032,Free Cholesterol in Very Large HDL
IDL-C%,0.0047,0.0032,Cholesterol to Total-Lipids in IDL percentage
MUFA%,0.0032,0.0030,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.0045,0.0027,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
IDL-CE%,0.0040,0.0022,Cholesteryl Esters to Total-Lipids in IDL percentage
Lactate,0.0042,0.0021,Lactate
M-LDL-P,0.0020,0.0010,Concentration of Medium LDL Particles
IDL-PL%,0.0018,0.0009,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,0.0012,0.0007,Phospholipids to Total-Lipids in Very Small VLDL percentage
Tyr,0.0015,0.0007,Tyrosine
L-LDL-C%,0.0012,0.0006,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-TG,0.0015,0.0006,Triglycerides in Very Small VLDL
Omega-6/Omega-3,0.0010,0.0005,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
3-Hydroxybutyrate,0.0017,0.0005,3-Hydroxybutyrate
LA,0.0010,0.0004,Linoleic Acid
Sc-ala,0.0012,0.0004,Spectrometer-corrected alanine
L-LDL-CE%,0.0005,0.0002,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Gly,0.0005,0.0002,Glycine
Gln,0.0003,0.0001,Glutamine
Pyruvate,0.0003,0.0001,Pyruvate
S-LDL-C%,0.0003,0.0001,Cholesterol to Total-Lipids in Small LDL percentage
Acetate,0.0003,9.2468e-05,Acetate
Ala,0.0003,8.9748e-05,Alanine
Phe,0.0002,8.8795e-05,Phenylalanine
Acetoacetate,0.0003,7.4640e-05,Acetoacetate
S-HDL-PL,0.0002,7.4324e-05,Phospholipids in Small HDL
Unsaturation,0.0002,6.0880e-05,Degree of Unsaturation
