Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.0982,0.1080,Creatinine
Albumin,0.0968,0.0983,Albumin
L-LDL-TG%,0.0642,0.0931,Triglycerides to Total-Lipids in Large LDL percentage
Omega-6/Omega-3,0.0903,0.0744,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
GlycA,0.0628,0.0625,Glycoprotein Acetyls
Leu,0.0363,0.0378,Leucine
IDL-PL%,0.0323,0.0342,Phospholipids to Total-Lipids in IDL percentage
LA%,0.0360,0.0342,Linoleic Acid to Total-Fatty Acids percentage
His,0.0453,0.0341,Histidine
Glu,0.0443,0.0325,Glucose
Lactate,0.0373,0.0306,Lactate
Acetone,0.0273,0.0304,Acetone
IDL-CE%,0.0238,0.0241,Cholesteryl Esters to Total-Lipids in IDL percentage
Citrate,0.0243,0.0216,Citrate
L-LDL-CE%,0.0215,0.0206,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-LDL-C%,0.0168,0.0206,Cholesterol to Total-Lipids in Small LDL percentage
Tyr,0.0178,0.0200,Tyrosine
XXL-VLDL-TG,0.0177,0.0197,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,0.0175,0.0168,Total-Lipids in Chylomicrons and Extremely Large VLDL
Sc-ala,0.0093,0.0166,Spectrometer-corrected alanine
Gln,0.0155,0.0152,Glutamine
VLDL-size,0.0133,0.0146,Average Diameter for VLDL Particles
XS-VLDL-PL%,0.0125,0.0132,Phospholipids to Total-Lipids in Very Small VLDL percentage
3-Hydroxybutyrate,0.0115,0.0119,3-Hydroxybutyrate
Omega-3,0.0123,0.0102,Omega-3 Fatty Acids
Ile,0.0083,0.0092,Isoleucine
Phe,0.0097,0.0089,Phenylalanine
Total-L,0.0075,0.0079,Total-Lipids in Lipoprotein Particles
Acetoacetate,0.0075,0.0073,Acetoacetate
Glu-lactate,0.0077,0.0072,Glucose-lactate
Total-BCAA,0.0077,0.0068,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XS-VLDL-FC%,0.0072,0.0061,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-TG%,0.0065,0.0059,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-PL%,0.0060,0.0049,Phospholipids to Total-Lipids in Large HDL percentage
Unsaturation,0.0040,0.0048,Degree of Unsaturation
Ala,0.0052,0.0048,Alanine
L-LDL-PL%,0.0050,0.0037,Phospholipids to Total-Lipids in Large LDL percentage
Gly,0.0040,0.0030,Glycine
Val,0.0032,0.0027,Valine
IDL-FC%,0.0015,0.0019,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-FC%,0.0023,0.0019,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,0.0022,0.0018,Phospholipids to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.0025,0.0017,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-LDL-FC%,0.0013,0.0015,Free Cholesterol to Total-Lipids in Large LDL percentage
L-VLDL-PL%,0.0015,0.0015,Phospholipids to Total-Lipids in Large VLDL percentage
Pyruvate,0.0017,0.0015,Pyruvate
XXL-VLDL-PL%,0.0017,0.0014,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-C%,0.0020,0.0013,Cholesterol to Total-Lipids in Large LDL percentage
Acetate,0.0013,0.0011,Acetate
XXL-VLDL-CE%,0.0013,0.0010,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-size,0.0013,0.0010,Average Diameter for LDL Particles
S-HDL-PL%,0.0013,0.0009,Phospholipids to Total-Lipids in Small HDL percentage
SFA%,0.0008,0.0009,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-L,0.0008,0.0007,Total-Lipids in Small HDL
PUFA%,0.0008,0.0006,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-PL%,0.0005,0.0005,Phospholipids to Total-Lipids in Very Large VLDL percentage
M-LDL-C%,0.0003,0.0003,Cholesterol to Total-Lipids in Medium LDL percentage
