Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-CE%,0.0507,0.0677,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,0.0800,0.0651,Cholesterol to Total-Lipids in IDL percentage
Omega-3,0.0530,0.0532,Omega-3 Fatty Acids
Acetone,0.0528,0.0469,Acetone
GlycA,0.0412,0.0452,Glycoprotein Acetyls
Creatinine,0.0590,0.0418,Creatinine
Tyr,0.0305,0.0330,Tyrosine
M-LDL-PL%,0.0235,0.0328,Phospholipids to Total-Lipids in Medium LDL percentage
MUFA%,0.0390,0.0296,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Albumin,0.0293,0.0284,Albumin
Acetoacetate,0.0170,0.0278,Acetoacetate
Sc-ala,0.0220,0.0257,Spectrometer-corrected alanine
Lactate,0.0235,0.0255,Lactate
L-LDL-CE%,0.0302,0.0243,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-PL%,0.0213,0.0240,Phospholipids to Total-Lipids in Small HDL percentage
Unsaturation,0.0123,0.0220,Degree of Unsaturation
Glu,0.0247,0.0208,Glucose
Acetate,0.0308,0.0207,Acetate
Omega-6/Omega-3,0.0183,0.0203,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
DHA,0.0178,0.0162,Docosahexaenoic Acid
M-LDL-C%,0.0105,0.0160,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-PL%,0.0107,0.0153,Phospholipids to Total-Lipids in IDL percentage
S-HDL-CE,0.0168,0.0145,Cholesteryl Esters in Small HDL
XS-VLDL-FC%,0.0103,0.0139,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Gly,0.0095,0.0130,Glycine
XXL-VLDL-PL%,0.0165,0.0129,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-FC%,0.0093,0.0124,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-CE%,0.0122,0.0124,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-LDL-PL%,0.0100,0.0121,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-L,0.0103,0.0118,Total-Lipids in Small HDL
Citrate,0.0140,0.0107,Citrate
M-LDL-P,0.0120,0.0105,Concentration of Medium LDL Particles
LDL-size,0.0097,0.0098,Average Diameter for LDL Particles
S-HDL-PL,0.0062,0.0093,Phospholipids in Small HDL
XXL-VLDL-CE%,0.0083,0.0087,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
SFA%,0.0082,0.0084,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-C%,0.0072,0.0084,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gln,0.0067,0.0082,Glutamine
XL-HDL-FC%,0.0085,0.0072,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-LDL-PL%,0.0097,0.0069,Phospholipids to Total-Lipids in Large LDL percentage
Ala,0.0078,0.0068,Alanine
Glu-lactate,0.0063,0.0066,Glucose-lactate
XS-VLDL-C%,0.0052,0.0058,Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-FC%,0.0065,0.0057,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-C,0.0038,0.0057,Cholesterol in Very Small VLDL
LA%,0.0065,0.0053,Linoleic Acid to Total-Fatty Acids percentage
VLDL-size,0.0057,0.0048,Average Diameter for VLDL Particles
3-Hydroxybutyrate,0.0028,0.0041,3-Hydroxybutyrate
M-VLDL-FC%,0.0033,0.0038,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Phe,0.0038,0.0038,Phenylalanine
XL-HDL-TG%,0.0048,0.0035,Triglycerides to Total-Lipids in Very Large HDL percentage
Leu,0.0055,0.0033,Leucine
IDL-TG,0.0023,0.0031,Triglycerides in IDL
LA,0.0045,0.0030,Linoleic Acid
L-LDL-C%,0.0040,0.0029,Cholesterol to Total-Lipids in Large LDL percentage
