Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1178,0.0985,Creatinine
Albumin,0.0768,0.0920,Albumin
Tyr,0.0842,0.0573,Tyrosine
Gly,0.0518,0.0558,Glycine
M-LDL-PL%,0.0403,0.0438,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-PL%,0.0440,0.0408,Phospholipids to Total-Lipids in Large LDL percentage
LA%,0.0563,0.0373,Linoleic Acid to Total-Fatty Acids percentage
His,0.0415,0.0369,Histidine
Phe,0.0590,0.0345,Phenylalanine
LDL-size,0.0410,0.0321,Average Diameter for LDL Particles
Glu,0.0202,0.0287,Glucose
Leu,0.0162,0.0258,Leucine
XL-HDL-CE%,0.0167,0.0243,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Acetoacetate,0.0140,0.0238,Acetoacetate
Acetate,0.0217,0.0237,Acetate
GlycA,0.0247,0.0235,Glycoprotein Acetyls
Gln,0.0278,0.0204,Glutamine
M-LDL-CE%,0.0165,0.0186,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Glu-lactate,0.0110,0.0178,Glucose-lactate
Omega-6/Omega-3,0.0123,0.0173,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Omega-3%,0.0097,0.0150,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-C%,0.0143,0.0139,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Citrate,0.0107,0.0139,Citrate
Ile,0.0043,0.0129,Isoleucine
Acetone,0.0077,0.0129,Acetone
L-HDL-PL%,0.0157,0.0124,Phospholipids to Total-Lipids in Large HDL percentage
SFA%,0.0145,0.0122,Saturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-CE%,0.0095,0.0122,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Ala,0.0112,0.0110,Alanine
Sc-ala,0.0103,0.0110,Spectrometer-corrected alanine
Lactate,0.0060,0.0102,Lactate
3-Hydroxybutyrate,0.0067,0.0101,3-Hydroxybutyrate
IDL-FC%,0.0050,0.0088,Free Cholesterol to Total-Lipids in IDL percentage
Val,0.0062,0.0085,Valine
S-LDL-PL%,0.0115,0.0078,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,0.0065,0.0075,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-FC%,0.0055,0.0068,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-3,0.0035,0.0055,Omega-3 Fatty Acids
L-HDL-TG,0.0045,0.0044,Triglycerides in Large HDL
L-LDL-C%,0.0045,0.0044,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-C%,0.0038,0.0043,Cholesterol to Total-Lipids in Small LDL percentage
IDL-PL%,0.0037,0.0043,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,0.0020,0.0042,Triglycerides to Total-Lipids in IDL percentage
XL-HDL-C%,0.0033,0.0040,Cholesterol to Total-Lipids in Very Large HDL percentage
LA,0.0025,0.0035,Linoleic Acid
L-VLDL-C%,0.0025,0.0034,Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL%,0.0028,0.0031,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
SFA,0.0038,0.0027,Saturated Fatty Acids
IDL-CE%,0.0018,0.0024,Cholesteryl Esters to Total-Lipids in IDL percentage
Pyruvate,0.0015,0.0024,Pyruvate
M-HDL-PL%,0.0028,0.0023,Phospholipids to Total-Lipids in Medium HDL percentage
XXL-VLDL-CE%,0.0022,0.0020,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-C%,0.0013,0.0019,Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-FC%,0.0013,0.0018,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
MUFA%,0.0003,0.0011,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.0008,0.0011,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-TG%,0.0015,0.0009,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-CE,0.0003,0.0002,Cholesteryl Esters in Small HDL
