Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
S-HDL-PL,0.1268,0.2986,Phospholipids in Small HDL
S-HDL-L,0.0838,0.1711,Total-Lipids in Small HDL
Sc-ala,0.0832,0.1078,Spectrometer-corrected alanine
Creatinine,0.1063,0.0653,Creatinine
Gln,0.0623,0.0469,Glutamine
His,0.0473,0.0366,Histidine
GlycA,0.0540,0.0295,Glycoprotein Acetyls
Gly,0.0733,0.0293,Glycine
S-HDL-P,0.0592,0.0284,Concentration of Small HDL Particles
ApoB/ApoA1,0.0320,0.0263,Apolipoprotein B to Apolipoprotein A1 ratio
LA,0.0382,0.0253,Linoleic Acid
S-LDL-PL%,0.0327,0.0192,Phospholipids to Total-Lipids in Small LDL percentage
Total-P,0.0122,0.0127,Total-Concentration of Lipoprotein Particles
XL-VLDL-PL%,0.0203,0.0091,Phospholipids to Total-Lipids in Very Large VLDL percentage
HDL-P,0.0108,0.0080,Concentration of HDL Particles
S-HDL-FC,0.0067,0.0069,Free Cholesterol in Small HDL
Val,0.0100,0.0065,Valine
Acetone,0.0173,0.0063,Acetone
MUFA%,0.0147,0.0063,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,0.0117,0.0055,Phospholipids to Total-Lipids in Medium LDL percentage
Albumin,0.0097,0.0054,Albumin
M-HDL-PL,0.0052,0.0053,Phospholipids in Medium HDL
XL-HDL-C%,0.0077,0.0046,Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,0.0052,0.0039,Phospholipids to Total-Lipids in Medium HDL percentage
Citrate,0.0118,0.0038,Citrate
S-HDL-C,0.0040,0.0033,Cholesterol in Small HDL
Acetate,0.0043,0.0027,Acetate
Acetoacetate,0.0048,0.0026,Acetoacetate
LDL-size,0.0065,0.0024,Average Diameter for LDL Particles
Tyr,0.0022,0.0020,Tyrosine
3-Hydroxybutyrate,0.0027,0.0019,3-Hydroxybutyrate
Glu,0.0028,0.0019,Glucose
Lactate,0.0023,0.0015,Lactate
XXL-VLDL-FC%,0.0013,0.0013,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-CE,0.0035,0.0013,Cholesteryl Esters in Small HDL
L-LDL-PL%,0.0030,0.0012,Phospholipids to Total-Lipids in Large LDL percentage
LA%,0.0025,0.0011,Linoleic Acid to Total-Fatty Acids percentage
PUFA%,0.0012,0.0011,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,0.0028,0.0010,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-CE%,0.0025,0.0009,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-PL%,0.0012,0.0008,Phospholipids to Total-Lipids in IDL percentage
Omega-6/Omega-3,0.0017,0.0007,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-CE%,0.0012,0.0006,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Glu-lactate,0.0018,0.0006,Glucose-lactate
PUFA/MUFA,0.0005,0.0004,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XXL-VLDL-PL%,0.0010,0.0004,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ile,0.0008,0.0004,Isoleucine
M-LDL-C%,0.0010,0.0004,Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-TG%,0.0005,0.0003,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Pyruvate,0.0005,0.0003,Pyruvate
Omega-3,0.0005,0.0002,Omega-3 Fatty Acids
S-LDL-C%,0.0002,7.7871e-05,Cholesterol to Total-Lipids in Small LDL percentage
Ala,0.0002,6.2635e-05,Alanine
IDL-CE%,0.0002,6.0319e-05,Cholesteryl Esters to Total-Lipids in IDL percentage
