Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Albumin,0.1718,0.2332,Albumin
Creatinine,0.1362,0.1296,Creatinine
IDL-CE%,0.0730,0.1018,Cholesteryl Esters to Total-Lipids in IDL percentage
GlycA,0.0958,0.0793,Glycoprotein Acetyls
LA%,0.0508,0.0492,Linoleic Acid to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0532,0.0431,3-Hydroxybutyrate
Leu,0.0410,0.0399,Leucine
LA,0.0345,0.0276,Linoleic Acid
L-LDL-TG%,0.0155,0.0265,Triglycerides to Total-Lipids in Large LDL percentage
Tyr,0.0300,0.0197,Tyrosine
Ile,0.0177,0.0177,Isoleucine
LDL-size,0.0173,0.0176,Average Diameter for LDL Particles
Citrate,0.0198,0.0151,Citrate
PUFA%,0.0167,0.0145,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-PL%,0.0163,0.0135,Phospholipids to Total-Lipids in Large VLDL percentage
Acetoacetate,0.0160,0.0106,Acetoacetate
IDL-PL%,0.0090,0.0104,Phospholipids to Total-Lipids in IDL percentage
Lactate,0.0143,0.0104,Lactate
Acetone,0.0150,0.0102,Acetone
M-LDL-TG%,0.0075,0.0099,Triglycerides to Total-Lipids in Medium LDL percentage
Unsaturation,0.0110,0.0095,Degree of Unsaturation
Total-BCAA,0.0112,0.0095,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Acetate,0.0123,0.0092,Acetate
His,0.0130,0.0090,Histidine
IDL-TG%,0.0048,0.0087,Triglycerides to Total-Lipids in IDL percentage
SFA%,0.0123,0.0082,Saturated Fatty Acids to Total-Fatty Acids percentage
Glu-lactate,0.0110,0.0082,Glucose-lactate
Ala,0.0078,0.0058,Alanine
PUFA/MUFA,0.0067,0.0057,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-PL%,0.0067,0.0054,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-PL%,0.0065,0.0046,Phospholipids to Total-Lipids in Large LDL percentage
Gln,0.0045,0.0046,Glutamine
Pyruvate,0.0060,0.0046,Pyruvate
DHA%,0.0048,0.0045,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-6%,0.0035,0.0035,Omega-6 Fatty Acids to Total-Fatty Acids percentage
DHA,0.0052,0.0031,Docosahexaenoic Acid
Glu,0.0035,0.0026,Glucose
Sc-ala,0.0035,0.0024,Spectrometer-corrected alanine
Gly,0.0033,0.0024,Glycine
Val,0.0028,0.0024,Valine
Phe,0.0032,0.0022,Phenylalanine
L-LDL-C%,0.0015,0.0015,Cholesterol to Total-Lipids in Large LDL percentage
XXL-VLDL-C%,0.0017,0.0014,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-CE%,0.0012,0.0010,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XXL-VLDL-TG%,0.0002,0.0002,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE%,0.0003,0.0002,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
