Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.1502,0.3615,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-CE%,0.1432,0.2605,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Albumin,0.2110,0.1023,Albumin
GlycA,0.1647,0.0971,Glycoprotein Acetyls
S-LDL-CE%,0.0590,0.0273,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Creatinine,0.0453,0.0210,Creatinine
L-HDL-PL%,0.0303,0.0198,Phospholipids to Total-Lipids in Large HDL percentage
LA,0.0245,0.0174,Linoleic Acid
3-Hydroxybutyrate,0.0363,0.0130,3-Hydroxybutyrate
Omega-6%,0.0115,0.0093,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,0.0048,0.0078,Triglycerides to Total-Lipids in Large LDL percentage
S-LDL-PL%,0.0198,0.0076,Phospholipids to Total-Lipids in Small LDL percentage
PUFA/MUFA,0.0058,0.0073,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
IDL-CE,0.0088,0.0059,Cholesteryl Esters in IDL
PUFA%,0.0087,0.0058,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-C%,0.0053,0.0050,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-C%,0.0082,0.0049,Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-CE,0.0092,0.0048,Cholesteryl Esters in Very Small VLDL
Total-C,0.0055,0.0039,Total-Cholesterol
XS-VLDL-PL%,0.0068,0.0031,Phospholipids to Total-Lipids in Very Small VLDL percentage
Glu-lactate,0.0080,0.0030,Glucose-lactate
XL-HDL-PL%,0.0083,0.0030,Phospholipids to Total-Lipids in Very Large HDL percentage
Acetate,0.0065,0.0023,Acetate
Gly,0.0045,0.0014,Glycine
Acetoacetate,0.0033,0.0010,Acetoacetate
L-LDL-TG,0.0030,0.0009,Triglycerides in Large LDL
His,0.0023,0.0008,Histidine
XL-HDL-P,0.0013,0.0005,Concentration of Very Large HDL Particles
Glu,0.0010,0.0004,Glucose
Val,0.0008,0.0003,Valine
L-HDL-CE%,0.0007,0.0002,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-HDL-FC,0.0005,0.0002,Free Cholesterol in Very Large HDL
L-HDL-C%,0.0003,0.0002,Cholesterol to Total-Lipids in Large HDL percentage
MUFA%,0.0002,6.8780e-05,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,0.0002,4.8631e-05,Spectrometer-corrected alanine
