Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-PL%,0.0857,0.0826,Phospholipids to Total-Lipids in IDL percentage
IDL-CE%,0.0578,0.0759,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-PL%,0.0528,0.0698,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,0.0643,0.0531,Glycoprotein Acetyls
L-LDL-C%,0.0418,0.0489,Cholesterol to Total-Lipids in Large LDL percentage
Omega-3%,0.0513,0.0439,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,0.0530,0.0422,Phospholipids to Total-Lipids in Medium LDL percentage
Citrate,0.0410,0.0390,Citrate
S-HDL-FC%,0.0332,0.0347,Free Cholesterol to Total-Lipids in Small HDL percentage
Gln,0.0402,0.0334,Glutamine
L-LDL-CE%,0.0372,0.0334,Cholesteryl Esters to Total-Lipids in Large LDL percentage
SFA%,0.0350,0.0289,Saturated Fatty Acids to Total-Fatty Acids percentage
Glu-lactate,0.0283,0.0251,Glucose-lactate
Glu,0.0260,0.0241,Glucose
M-LDL-C%,0.0177,0.0230,Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.0248,0.0228,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Albumin,0.0187,0.0227,Albumin
Ile,0.0183,0.0226,Isoleucine
3-Hydroxybutyrate,0.0210,0.0223,3-Hydroxybutyrate
Gly,0.0143,0.0205,Glycine
Omega-6/Omega-3,0.0232,0.0190,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
LDL-size,0.0200,0.0165,Average Diameter for LDL Particles
Phe,0.0155,0.0164,Phenylalanine
Pyruvate,0.0107,0.0150,Pyruvate
Unsaturation,0.0138,0.0136,Degree of Unsaturation
Acetate,0.0170,0.0127,Acetate
Creatinine,0.0090,0.0108,Creatinine
His,0.0092,0.0101,Histidine
S-LDL-C%,0.0100,0.0091,Cholesterol to Total-Lipids in Small LDL percentage
Tyr,0.0093,0.0090,Tyrosine
Acetoacetate,0.0065,0.0084,Acetoacetate
LA,0.0092,0.0083,Linoleic Acid
IDL-C%,0.0092,0.0082,Cholesterol to Total-Lipids in IDL percentage
XL-HDL-FC%,0.0077,0.0076,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-C%,0.0065,0.0075,Cholesterol to Total-Lipids in Very Large HDL percentage
MUFA%,0.0067,0.0057,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-PL%,0.0063,0.0053,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-BCAA,0.0032,0.0050,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
PUFA%,0.0040,0.0048,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-TG%,0.0047,0.0045,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-FC%,0.0047,0.0040,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-C%,0.0057,0.0040,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG%,0.0055,0.0035,Triglycerides to Total-Lipids in Large VLDL percentage
XL-HDL-FC,0.0017,0.0031,Free Cholesterol in Very Large HDL
Leu,0.0025,0.0028,Leucine
L-LDL-FC%,0.0035,0.0028,Free Cholesterol to Total-Lipids in Large LDL percentage
LA%,0.0037,0.0022,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-PL%,0.0018,0.0020,Phospholipids to Total-Lipids in Large HDL percentage
Val,0.0013,0.0019,Valine
Acetone,0.0013,0.0017,Acetone
XXL-VLDL-CE%,0.0013,0.0015,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Sc-ala,0.0008,0.0012,Spectrometer-corrected alanine
Lactate,0.0007,0.0012,Lactate
Ala,0.0008,0.0010,Alanine
L-LDL-PL%,0.0003,0.0003,Phospholipids to Total-Lipids in Large LDL percentage
M-HDL-PL%,0.0002,0.0003,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-FC%,0.0002,4.2955e-05,Free Cholesterol to Total-Lipids in IDL percentage
