Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Omega-6/Omega-3,0.0777,0.0591,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XS-VLDL-FC%,0.0498,0.0472,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Albumin,0.0498,0.0465,Albumin
L-LDL-TG%,0.0650,0.0421,Triglycerides to Total-Lipids in Large LDL percentage
Gly,0.0392,0.0415,Glycine
LA%,0.0488,0.0405,Linoleic Acid to Total-Fatty Acids percentage
IDL-PL%,0.0333,0.0371,Phospholipids to Total-Lipids in IDL percentage
Acetate,0.0213,0.0299,Acetate
Citrate,0.0405,0.0288,Citrate
Acetone,0.0338,0.0288,Acetone
M-LDL-PL%,0.0422,0.0268,Phospholipids to Total-Lipids in Medium LDL percentage
Glu,0.0218,0.0261,Glucose
Phe,0.0160,0.0239,Phenylalanine
Lactate,0.0148,0.0223,Lactate
LDL-size,0.0077,0.0216,Average Diameter for LDL Particles
GlycA,0.0147,0.0205,Glycoprotein Acetyls
L-LDL-PL%,0.0055,0.0180,Phospholipids to Total-Lipids in Large LDL percentage
Pyruvate,0.0112,0.0180,Pyruvate
Acetoacetate,0.0147,0.0174,Acetoacetate
MUFA%,0.0258,0.0174,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-TG%,0.0102,0.0172,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-C%,0.0062,0.0170,Cholesterol to Total-Lipids in Very Large HDL percentage
Unsaturation,0.0415,0.0169,Degree of Unsaturation
His,0.0193,0.0166,Histidine
M-LDL-C%,0.0167,0.0165,Cholesterol to Total-Lipids in Medium LDL percentage
Sc-ala,0.0093,0.0156,Spectrometer-corrected alanine
SFA%,0.0108,0.0143,Saturated Fatty Acids to Total-Fatty Acids percentage
Gln,0.0140,0.0139,Glutamine
M-LDL-TG%,0.0123,0.0137,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,0.0090,0.0136,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-PL%,0.0113,0.0132,Phospholipids to Total-Lipids in Small HDL percentage
Tyr,0.0075,0.0128,Tyrosine
S-LDL-FC%,0.0117,0.0127,Free Cholesterol to Total-Lipids in Small LDL percentage
Omega-6%,0.0093,0.0112,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-FC%,0.0078,0.0111,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-FC%,0.0115,0.0108,Free Cholesterol to Total-Lipids in Large VLDL percentage
Creatinine,0.0118,0.0103,Creatinine
Ala,0.0087,0.0092,Alanine
IDL-C%,0.0055,0.0087,Cholesterol to Total-Lipids in IDL percentage
Ile,0.0083,0.0083,Isoleucine
M-HDL-PL%,0.0082,0.0082,Phospholipids to Total-Lipids in Medium HDL percentage
Glu-lactate,0.0072,0.0074,Glucose-lactate
S-HDL-CE%,0.0090,0.0074,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-CE%,0.0102,0.0064,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
SM,0.0065,0.0064,Sphingomyelins
XL-VLDL-PL%,0.0072,0.0063,Phospholipids to Total-Lipids in Very Large VLDL percentage
XS-VLDL-PL%,0.0112,0.0063,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-FC%,0.0007,0.0063,Free Cholesterol to Total-Lipids in Large HDL percentage
Omega-3%,0.0067,0.0063,Omega-3 Fatty Acids to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0042,0.0061,3-Hydroxybutyrate
DHA%,0.0047,0.0057,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-HDL-C%,0.0115,0.0055,Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-CE%,0.0035,0.0050,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
IDL-FC%,0.0020,0.0048,Free Cholesterol to Total-Lipids in IDL percentage
IDL-P,0.0017,0.0047,Concentration of IDL Particles
Total-BCAA,0.0048,0.0043,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-VLDL-PL%,0.0023,0.0039,Phospholipids to Total-Lipids in Small VLDL percentage
IDL-TG%,0.0017,0.0031,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,0.0025,0.0028,Triglycerides to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-CE%,0.0057,0.0026,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-C%,0.0027,0.0026,Cholesterol to Total-Lipids in Small LDL percentage
IDL-CE%,0.0018,0.0023,Cholesteryl Esters to Total-Lipids in IDL percentage
XXL-VLDL-C%,0.0007,0.0023,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-TG%,0.0017,0.0022,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-VLDL-C,0.0023,0.0020,Cholesterol in Very Large VLDL
DHA,0.0023,0.0014,Docosahexaenoic Acid
S-HDL-C,0.0007,0.0006,Cholesterol in Small HDL
M-HDL-FC%,0.0002,0.0001,Free Cholesterol to Total-Lipids in Medium HDL percentage
