Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.1460,0.2215,Linoleic Acid to Total-Fatty Acids percentage
Omega-3,0.0617,0.0646,Omega-3 Fatty Acids
Unsaturation,0.0454,0.0455,Degree of Unsaturation
Gln,0.0400,0.0433,Glutamine
Tyr,0.0443,0.0393,Tyrosine
Albumin,0.0392,0.0384,Albumin
His,0.0350,0.0366,Histidine
Acetate,0.0445,0.0269,Acetate
Phe,0.0203,0.0268,Phenylalanine
DHA,0.0283,0.0268,Docosahexaenoic Acid
LDL-size,0.0225,0.0225,Average Diameter for LDL Particles
Lactate,0.0317,0.0223,Lactate
Creatinine,0.0138,0.0207,Creatinine
Gly,0.0248,0.0203,Glycine
Sc-ala,0.0212,0.0200,Spectrometer-corrected alanine
Glu,0.0217,0.0199,Glucose
Omega-6/Omega-3,0.0147,0.0183,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
3-Hydroxybutyrate,0.0167,0.0177,3-Hydroxybutyrate
XL-VLDL-PL%,0.0197,0.0175,Phospholipids to Total-Lipids in Very Large VLDL percentage
Acetoacetate,0.0165,0.0166,Acetoacetate
Glu-lactate,0.0188,0.0164,Glucose-lactate
Citrate,0.0140,0.0163,Citrate
XXL-VLDL-PL%,0.0143,0.0125,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-CE%,0.0160,0.0124,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-PL%,0.0135,0.0118,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-PL%,0.0153,0.0113,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-FC%,0.0154,0.0100,Free Cholesterol to Total-Lipids in Medium HDL percentage
DHA%,0.0127,0.0091,Docosahexaenoic Acid to Total-Fatty Acids percentage
Acetone,0.0100,0.0089,Acetone
M-LDL-PL%,0.0142,0.0088,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-CE%,0.0068,0.0083,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Val,0.0135,0.0083,Valine
MUFA%,0.0122,0.0081,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,0.0085,0.0073,Glycoprotein Acetyls
XL-HDL-FC,0.0063,0.0070,Free Cholesterol in Very Large HDL
XXL-VLDL-FC%,0.0083,0.0068,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Leu,0.0123,0.0063,Leucine
Omega-6%,0.0102,0.0058,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Pyruvate,0.0077,0.0056,Pyruvate
S-HDL-PL%,0.0082,0.0053,Phospholipids to Total-Lipids in Small HDL percentage
S-VLDL-CE%,0.0053,0.0053,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
IDL-FC%,0.0068,0.0049,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-CE,0.0045,0.0048,Cholesteryl Esters in Small HDL
Total-BCAA,0.0070,0.0047,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Omega-3%,0.0045,0.0045,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-C%,0.0045,0.0037,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-PL%,0.0033,0.0036,Phospholipids to Total-Lipids in Large LDL percentage
IDL-CE%,0.0018,0.0036,Cholesteryl Esters to Total-Lipids in IDL percentage
Ala,0.0028,0.0026,Alanine
XXL-VLDL-TG%,0.0032,0.0022,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-CE%,0.0028,0.0020,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Ile,0.0022,0.0019,Isoleucine
L-HDL-TG%,0.0018,0.0016,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-FC%,0.0010,0.0009,Free Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,0.0005,0.0008,Average Diameter for VLDL Particles
XL-HDL-C%,0.0008,0.0006,Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-C%,0.0003,0.0005,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-PL%,0.0003,0.0002,Phospholipids to Total-Lipids in Very Small VLDL percentage
