Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Citrate,0.1803,0.2550,Citrate
Gln,0.1075,0.1157,Glutamine
L-HDL-TG,0.0740,0.0777,Triglycerides in Large HDL
Acetone,0.0762,0.0662,Acetone
XL-HDL-FC,0.0400,0.0510,Free Cholesterol in Very Large HDL
S-LDL-PL%,0.0227,0.0345,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,0.0415,0.0327,Phospholipids to Total-Lipids in Very Small VLDL percentage
LA%,0.0375,0.0293,Linoleic Acid to Total-Fatty Acids percentage
His,0.0310,0.0277,Histidine
Sc-ala,0.0307,0.0254,Spectrometer-corrected alanine
L-LDL-C%,0.0315,0.0247,Cholesterol to Total-Lipids in Large LDL percentage
Acetoacetate,0.0310,0.0201,Acetoacetate
L-LDL-TG%,0.0233,0.0176,Triglycerides to Total-Lipids in Large LDL percentage
Creatinine,0.0247,0.0154,Creatinine
IDL-TG%,0.0172,0.0147,Triglycerides to Total-Lipids in IDL percentage
Glu-lactate,0.0218,0.0142,Glucose-lactate
XXL-VLDL-PL%,0.0173,0.0140,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Albumin,0.0213,0.0123,Albumin
S-HDL-FC%,0.0115,0.0120,Free Cholesterol to Total-Lipids in Small HDL percentage
GlycA,0.0183,0.0119,Glycoprotein Acetyls
M-LDL-TG%,0.0133,0.0115,Triglycerides to Total-Lipids in Medium LDL percentage
XL-HDL-P,0.0062,0.0097,Concentration of Very Large HDL Particles
Glu,0.0128,0.0093,Glucose
3-Hydroxybutyrate,0.0117,0.0093,3-Hydroxybutyrate
S-LDL-CE%,0.0100,0.0082,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Acetate,0.0095,0.0078,Acetate
M-HDL-PL%,0.0098,0.0070,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-FC%,0.0038,0.0064,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.0080,0.0059,Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-PL,0.0028,0.0050,Phospholipids in Large HDL
Leu,0.0045,0.0047,Leucine
Tyr,0.0037,0.0037,Tyrosine
Unsaturation,0.0057,0.0037,Degree of Unsaturation
XL-VLDL-PL%,0.0045,0.0037,Phospholipids to Total-Lipids in Very Large VLDL percentage
Ala,0.0040,0.0037,Alanine
LDL-size,0.0042,0.0035,Average Diameter for LDL Particles
Phe,0.0027,0.0035,Phenylalanine
DHA%,0.0018,0.0023,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-LDL-C%,0.0023,0.0022,Cholesterol to Total-Lipids in Small LDL percentage
Val,0.0023,0.0021,Valine
SFA%,0.0023,0.0020,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,0.0025,0.0020,Phospholipids to Total-Lipids in Large HDL percentage
Omega-6/Omega-3,0.0015,0.0019,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-PL%,0.0018,0.0018,Phospholipids to Total-Lipids in Medium LDL percentage
Ile,0.0017,0.0014,Isoleucine
Gly,0.0012,0.0012,Glycine
SM,0.0017,0.0009,Sphingomyelins
IDL-PL%,0.0007,0.0008,Phospholipids to Total-Lipids in IDL percentage
M-LDL-CE%,0.0012,0.0007,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
PUFA%,0.0008,0.0007,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Lactate,0.0003,0.0004,Lactate
Total-BCAA,0.0003,0.0003,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Pyruvate,0.0002,0.0003,Pyruvate
MUFA%,0.0003,0.0003,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-CE%,0.0003,0.0002,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-FC%,0.0002,0.0001,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
