Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Gln,0.0683,0.0639,Glutamine
Gly,0.0465,0.0477,Glycine
His,0.0567,0.0476,Histidine
Tyr,0.0223,0.0465,Tyrosine
LA%,0.0535,0.0453,Linoleic Acid to Total-Fatty Acids percentage
LDL-size,0.0480,0.0450,Average Diameter for LDL Particles
XS-VLDL-PL%,0.0647,0.0440,Phospholipids to Total-Lipids in Very Small VLDL percentage
Sc-ala,0.0360,0.0430,Spectrometer-corrected alanine
Glu,0.0575,0.0386,Glucose
Acetate,0.0217,0.0341,Acetate
IDL-C%,0.0397,0.0337,Cholesterol to Total-Lipids in IDL percentage
Ala,0.0430,0.0327,Alanine
Creatinine,0.0318,0.0304,Creatinine
Omega-3%,0.0453,0.0281,Omega-3 Fatty Acids to Total-Fatty Acids percentage
IDL-CE%,0.0165,0.0260,Cholesteryl Esters to Total-Lipids in IDL percentage
3-Hydroxybutyrate,0.0122,0.0231,3-Hydroxybutyrate
L-HDL-PL%,0.0207,0.0218,Phospholipids to Total-Lipids in Large HDL percentage
Albumin,0.0267,0.0198,Albumin
Citrate,0.0215,0.0195,Citrate
Lactate,0.0148,0.0187,Lactate
Acetoacetate,0.0113,0.0176,Acetoacetate
M-LDL-PL%,0.0157,0.0176,Phospholipids to Total-Lipids in Medium LDL percentage
Leu,0.0170,0.0174,Leucine
L-LDL-PL%,0.0155,0.0165,Phospholipids to Total-Lipids in Large LDL percentage
Unsaturation,0.0113,0.0162,Degree of Unsaturation
L-LDL-CE%,0.0123,0.0157,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-FC%,0.0153,0.0157,Free Cholesterol to Total-Lipids in Small HDL percentage
Phe,0.0088,0.0143,Phenylalanine
GlycA,0.0167,0.0141,Glycoprotein Acetyls
S-LDL-PL%,0.0162,0.0124,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,0.0172,0.0122,Phospholipids to Total-Lipids in IDL percentage
Omega-6/Omega-3,0.0102,0.0116,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Pyruvate,0.0070,0.0104,Pyruvate
IDL-FC%,0.0062,0.0082,Free Cholesterol to Total-Lipids in IDL percentage
Acetone,0.0068,0.0081,Acetone
Val,0.0040,0.0079,Valine
Ile,0.0075,0.0077,Isoleucine
L-HDL-TG,0.0052,0.0077,Triglycerides in Large HDL
SFA%,0.0062,0.0061,Saturated Fatty Acids to Total-Fatty Acids percentage
VLDL-size,0.0063,0.0057,Average Diameter for VLDL Particles
XXL-VLDL-CE%,0.0032,0.0050,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-TG,0.0055,0.0049,Triglycerides in Small VLDL
XS-VLDL-L,0.0020,0.0041,Total-Lipids in Very Small VLDL
M-HDL-PL%,0.0012,0.0039,Phospholipids to Total-Lipids in Medium HDL percentage
XXL-VLDL-FC%,0.0020,0.0038,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-C%,0.0022,0.0037,Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-PL,0.0047,0.0033,Phospholipids in Medium HDL
XS-VLDL-CE,0.0017,0.0032,Cholesteryl Esters in Very Small VLDL
Omega-3,0.0020,0.0028,Omega-3 Fatty Acids
XXL-VLDL-PL%,0.0018,0.0027,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-CE%,0.0032,0.0024,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Glu-lactate,0.0025,0.0017,Glucose-lactate
Total-BCAA,0.0007,0.0014,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
DHA%,0.0010,0.0012,Docosahexaenoic Acid to Total-Fatty Acids percentage
XXL-VLDL-C%,0.0003,0.0011,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6%,0.0007,0.0010,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-C%,0.0008,0.0009,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-FC%,0.0007,0.0005,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
