Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Gly,0.1000,0.1024,Glycine
3-Hydroxybutyrate,0.0907,0.0769,3-Hydroxybutyrate
Omega-6/Omega-3,0.0553,0.0536,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
IDL-FC%,0.0448,0.0511,Free Cholesterol to Total-Lipids in IDL percentage
Gln,0.0405,0.0492,Glutamine
L-LDL-CE%,0.0392,0.0477,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Lactate,0.0415,0.0411,Lactate
Ala,0.0545,0.0398,Alanine
Citrate,0.0448,0.0375,Citrate
Phe,0.0278,0.0363,Phenylalanine
Albumin,0.0373,0.0354,Albumin
XXL-VLDL-PL%,0.0428,0.0336,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL%,0.0335,0.0259,Phospholipids to Total-Lipids in IDL percentage
Omega-3,0.0203,0.0251,Omega-3 Fatty Acids
L-LDL-PL%,0.0192,0.0217,Phospholipids to Total-Lipids in Large LDL percentage
Acetone,0.0200,0.0190,Acetone
His,0.0175,0.0185,Histidine
Tyr,0.0215,0.0178,Tyrosine
L-VLDL-PL%,0.0117,0.0170,Phospholipids to Total-Lipids in Large VLDL percentage
Glu-lactate,0.0177,0.0169,Glucose-lactate
XS-VLDL-PL%,0.0185,0.0164,Phospholipids to Total-Lipids in Very Small VLDL percentage
Glu,0.0073,0.0147,Glucose
M-LDL-C%,0.0185,0.0141,Cholesterol to Total-Lipids in Medium LDL percentage
Acetoacetate,0.0115,0.0140,Acetoacetate
Pyruvate,0.0173,0.0134,Pyruvate
XL-HDL-FC,0.0115,0.0134,Free Cholesterol in Very Large HDL
M-LDL-CE%,0.0122,0.0121,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Creatinine,0.0123,0.0118,Creatinine
Sc-ala,0.0050,0.0116,Spectrometer-corrected alanine
M-LDL-PL%,0.0122,0.0108,Phospholipids to Total-Lipids in Medium LDL percentage
MUFA%,0.0143,0.0108,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,0.0057,0.0083,Glycoprotein Acetyls
IDL-CE%,0.0063,0.0078,Cholesteryl Esters to Total-Lipids in IDL percentage
LDL-size,0.0055,0.0075,Average Diameter for LDL Particles
L-HDL-TG%,0.0067,0.0063,Triglycerides to Total-Lipids in Large HDL percentage
Ile,0.0030,0.0057,Isoleucine
XXL-VLDL-C%,0.0080,0.0056,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-PL%,0.0058,0.0055,Phospholipids to Total-Lipids in Very Large VLDL percentage
XL-HDL-TG%,0.0060,0.0046,Triglycerides to Total-Lipids in Very Large HDL percentage
DHA%,0.0023,0.0041,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-C%,0.0027,0.0040,Cholesterol to Total-Lipids in IDL percentage
Acetate,0.0028,0.0038,Acetate
Omega-3%,0.0028,0.0036,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Val,0.0035,0.0035,Valine
XL-HDL-CE%,0.0020,0.0028,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XXL-VLDL-CE%,0.0015,0.0027,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-PL%,0.0027,0.0024,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-FC%,0.0008,0.0022,Free Cholesterol to Total-Lipids in Large HDL percentage
Leu,0.0010,0.0021,Leucine
XXL-VLDL-FC%,0.0037,0.0020,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-TG,0.0017,0.0013,Triglycerides in Very Large HDL
S-VLDL-CE,0.0005,0.0009,Cholesteryl Esters in Small VLDL
S-HDL-FC%,0.0010,0.0009,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-TG%,0.0008,0.0008,Triglycerides to Total-Lipids in Medium LDL percentage
Unsaturation,0.0005,0.0007,Degree of Unsaturation
DHA,0.0005,0.0006,Docosahexaenoic Acid
S-LDL-PL%,0.0005,0.0004,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-CE%,0.0003,0.0002,Cholesteryl Esters to Total-Lipids in Small HDL percentage
