Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
XL-HDL-FC%,0.1097,0.1088,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Acetate,0.0808,0.0622,Acetate
Lactate,0.0510,0.0578,Lactate
Albumin,0.0497,0.0491,Albumin
L-VLDL-TG%,0.0412,0.0371,Triglycerides to Total-Lipids in Large VLDL percentage
GlycA,0.0420,0.0355,Glycoprotein Acetyls
Sc-ala,0.0327,0.0340,Spectrometer-corrected alanine
Pyruvate,0.0272,0.0333,Pyruvate
Gln,0.0258,0.0325,Glutamine
Acetoacetate,0.0228,0.0304,Acetoacetate
His,0.0437,0.0295,Histidine
LDL-size,0.0360,0.0292,Average Diameter for LDL Particles
Acetone,0.0205,0.0270,Acetone
3-Hydroxybutyrate,0.0308,0.0246,3-Hydroxybutyrate
Phe,0.0212,0.0227,Phenylalanine
IDL-PL%,0.0317,0.0224,Phospholipids to Total-Lipids in IDL percentage
Citrate,0.0207,0.0220,Citrate
Tyr,0.0283,0.0215,Tyrosine
L-LDL-PL%,0.0200,0.0198,Phospholipids to Total-Lipids in Large LDL percentage
Ala,0.0122,0.0183,Alanine
L-HDL-P,0.0187,0.0181,Concentration of Large HDL Particles
XL-HDL-CE%,0.0203,0.0177,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Omega-6/Omega-3,0.0138,0.0167,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Glu-lactate,0.0077,0.0154,Glucose-lactate
L-LDL-CE%,0.0115,0.0147,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Glu,0.0110,0.0139,Glucose
XL-HDL-C%,0.0123,0.0117,Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-CE,0.0155,0.0111,Cholesteryl Esters in Small HDL
SFA%,0.0058,0.0107,Saturated Fatty Acids to Total-Fatty Acids percentage
Creatinine,0.0083,0.0105,Creatinine
IDL-FC%,0.0103,0.0102,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-CE%,0.0098,0.0097,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Leu,0.0060,0.0093,Leucine
XXL-VLDL-FC%,0.0113,0.0093,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
MUFA%,0.0130,0.0091,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL%,0.0105,0.0088,Phospholipids to Total-Lipids in Small HDL percentage
PUFA%,0.0052,0.0072,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,0.0045,0.0062,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-C%,0.0043,0.0059,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-C%,0.0052,0.0055,Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-FC,0.0022,0.0052,Free Cholesterol in Very Large HDL
L-VLDL-PL%,0.0040,0.0048,Phospholipids to Total-Lipids in Large VLDL percentage
Gly,0.0037,0.0041,Glycine
S-LDL-PL%,0.0022,0.0038,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,0.0027,0.0036,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-C%,0.0010,0.0031,Cholesterol to Total-Lipids in Small LDL percentage
L-VLDL-FC%,0.0020,0.0031,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-TG,0.0017,0.0029,Triglycerides in Large HDL
Ile,0.0030,0.0029,Isoleucine
Val,0.0023,0.0029,Valine
XL-VLDL-PL%,0.0018,0.0029,Phospholipids to Total-Lipids in Very Large VLDL percentage
M-LDL-CE%,0.0012,0.0029,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
DHA%,0.0020,0.0027,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-LDL-FC%,0.0033,0.0025,Free Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-C%,0.0022,0.0022,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.0023,0.0021,Free Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.0025,0.0019,Degree of Unsaturation
S-HDL-FC%,0.0013,0.0015,Free Cholesterol to Total-Lipids in Small HDL percentage
DHA,0.0013,0.0014,Docosahexaenoic Acid
Omega-3%,0.0003,0.0008,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-TG%,0.0007,0.0007,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-CE%,0.0015,0.0007,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-LDL-TG%,0.0005,0.0006,Triglycerides to Total-Lipids in Large LDL percentage
XXL-VLDL-PL%,0.0007,0.0006,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-BCAA,0.0005,0.0003,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
LA%,0.0002,0.0002,Linoleic Acid to Total-Fatty Acids percentage
