Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Albumin,0.1307,0.1357,Albumin
Glu-lactate,0.0702,0.0726,Glucose-lactate
Omega-3%,0.0587,0.0595,Omega-3 Fatty Acids to Total-Fatty Acids percentage
IDL-CE%,0.0442,0.0478,Cholesteryl Esters to Total-Lipids in IDL percentage
Citrate,0.0505,0.0476,Citrate
LDL-size,0.0520,0.0469,Average Diameter for LDL Particles
His,0.0503,0.0454,Histidine
Creatinine,0.0400,0.0400,Creatinine
Glu,0.0403,0.0360,Glucose
Pyruvate,0.0312,0.0354,Pyruvate
DHA%,0.0365,0.0339,Docosahexaenoic Acid to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0327,0.0315,3-Hydroxybutyrate
XXL-VLDL-PL%,0.0310,0.0303,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gln,0.0243,0.0270,Glutamine
Acetone,0.0293,0.0236,Acetone
XL-HDL-PL%,0.0247,0.0234,Phospholipids to Total-Lipids in Very Large HDL percentage
S-HDL-FC%,0.0268,0.0222,Free Cholesterol to Total-Lipids in Small HDL percentage
GlycA,0.0227,0.0210,Glycoprotein Acetyls
Gly,0.0220,0.0208,Glycine
Lactate,0.0193,0.0189,Lactate
Acetate,0.0155,0.0167,Acetate
Unsaturation,0.0125,0.0140,Degree of Unsaturation
SFA%,0.0092,0.0127,Saturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,0.0110,0.0121,Spectrometer-corrected alanine
Acetoacetate,0.0100,0.0110,Acetoacetate
LA%,0.0048,0.0109,Linoleic Acid to Total-Fatty Acids percentage
Total-BCAA,0.0113,0.0106,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-VLDL-FC%,0.0090,0.0104,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Val,0.0067,0.0101,Valine
Ala,0.0092,0.0084,Alanine
DHA,0.0092,0.0082,Docosahexaenoic Acid
L-HDL-TG,0.0075,0.0080,Triglycerides in Large HDL
Omega-3,0.0070,0.0066,Omega-3 Fatty Acids
XXL-VLDL-FC%,0.0060,0.0058,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL%,0.0027,0.0056,Phospholipids to Total-Lipids in Medium HDL percentage
L-LDL-PL%,0.0053,0.0047,Phospholipids to Total-Lipids in Large LDL percentage
Tyr,0.0035,0.0038,Tyrosine
Leu,0.0028,0.0031,Leucine
Omega-6/Omega-3,0.0030,0.0028,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-HDL-CE%,0.0022,0.0023,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.0022,0.0020,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-size,0.0018,0.0018,Average Diameter for VLDL Particles
M-LDL-CE%,0.0012,0.0015,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.0018,0.0015,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Ile,0.0013,0.0014,Isoleucine
Phe,0.0013,0.0011,Phenylalanine
XL-HDL-CE%,0.0015,0.0011,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-LDL-C%,0.0010,0.0007,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-FC%,0.0007,0.0006,Free Cholesterol to Total-Lipids in IDL percentage
IDL-PL%,0.0005,0.0006,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-FC%,0.0005,0.0006,Free Cholesterol to Total-Lipids in Large VLDL percentage
MUFA%,0.0005,0.0004,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
