Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Gly,0.0972,0.0746,Glycine
Tyr,0.0377,0.0483,Tyrosine
GlycA,0.0832,0.0476,Glycoprotein Acetyls
His,0.0405,0.0449,Histidine
XL-HDL-PL%,0.0465,0.0437,Phospholipids to Total-Lipids in Very Large HDL percentage
LDL-size,0.0437,0.0415,Average Diameter for LDL Particles
XXL-VLDL-CE%,0.0208,0.0348,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Pyruvate,0.0413,0.0340,Pyruvate
Glu,0.0255,0.0330,Glucose
Gln,0.0275,0.0327,Glutamine
Lactate,0.0165,0.0325,Lactate
IDL-PL%,0.0442,0.0290,Phospholipids to Total-Lipids in IDL percentage
Acetone,0.0227,0.0286,Acetone
Phe,0.0195,0.0276,Phenylalanine
Acetate,0.0275,0.0266,Acetate
S-HDL-PL%,0.0327,0.0246,Phospholipids to Total-Lipids in Small HDL percentage
Citrate,0.0292,0.0224,Citrate
L-LDL-CE%,0.0138,0.0223,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Omega-6,0.0150,0.0159,Omega-6 Fatty Acids
L-HDL-PL%,0.0132,0.0153,Phospholipids to Total-Lipids in Large HDL percentage
Unsaturation,0.0118,0.0150,Degree of Unsaturation
Albumin,0.0250,0.0148,Albumin
S-HDL-FC%,0.0122,0.0143,Free Cholesterol to Total-Lipids in Small HDL percentage
Sc-ala,0.0055,0.0143,Spectrometer-corrected alanine
XL-VLDL-FC%,0.0078,0.0136,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Creatinine,0.0127,0.0122,Creatinine
HDL-size,0.0157,0.0116,Average Diameter for HDL Particles
SFA%,0.0032,0.0106,Saturated Fatty Acids to Total-Fatty Acids percentage
Ile,0.0073,0.0096,Isoleucine
XS-VLDL-FC%,0.0075,0.0094,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Ala,0.0077,0.0093,Alanine
L-LDL-C%,0.0117,0.0091,Cholesterol to Total-Lipids in Large LDL percentage
Leu,0.0050,0.0089,Leucine
Acetoacetate,0.0083,0.0078,Acetoacetate
L-HDL-C%,0.0080,0.0076,Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,0.0090,0.0073,Phospholipids to Total-Lipids in Very Small VLDL percentage
Glu-lactate,0.0068,0.0073,Glucose-lactate
S-LDL-C%,0.0095,0.0064,Cholesterol to Total-Lipids in Small LDL percentage
Val,0.0042,0.0062,Valine
XXL-VLDL-PL%,0.0043,0.0061,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
HDL-FC,0.0078,0.0058,Free Cholesterol in HDL
PUFA,0.0042,0.0056,Polyunsaturated Fatty Acids
XL-VLDL-PL%,0.0053,0.0055,Phospholipids to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-TG%,0.0042,0.0051,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-TG,0.0033,0.0051,Triglycerides in Medium LDL
M-HDL-TG,0.0063,0.0049,Triglycerides in Medium HDL
DHA%,0.0032,0.0044,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-FC%,0.0082,0.0042,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-FC%,0.0015,0.0041,Free Cholesterol to Total-Lipids in IDL percentage
L-LDL-FC%,0.0013,0.0039,Free Cholesterol to Total-Lipids in Large LDL percentage
DHA,0.0043,0.0038,Docosahexaenoic Acid
HDL-CE,0.0040,0.0038,Cholesteryl Esters in HDL
S-LDL-PL%,0.0040,0.0038,Phospholipids to Total-Lipids in Small LDL percentage
MUFA%,0.0023,0.0037,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-CE%,0.0020,0.0035,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
VLDL-size,0.0027,0.0034,Average Diameter for VLDL Particles
XXL-VLDL-CE,0.0038,0.0033,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
PUFA/MUFA,0.0035,0.0033,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
IDL-CE%,0.0030,0.0032,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,0.0027,0.0031,Cholesterol to Total-Lipids in IDL percentage
S-HDL-CE,0.0047,0.0028,Cholesteryl Esters in Small HDL
XL-VLDL-CE,0.0028,0.0027,Cholesteryl Esters in Very Large VLDL
S-VLDL-CE%,0.0018,0.0027,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XS-VLDL-P,0.0017,0.0023,Concentration of Very Small VLDL Particles
LA%,0.0028,0.0020,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-C%,0.0013,0.0020,Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-TG,0.0018,0.0020,Triglycerides in Large HDL
L-LDL-TG%,0.0050,0.0019,Triglycerides to Total-Lipids in Large LDL percentage
S-HDL-L,0.0018,0.0018,Total-Lipids in Small HDL
S-LDL-P,0.0013,0.0018,Concentration of Small LDL Particles
Total-BCAA,0.0008,0.0017,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
3-Hydroxybutyrate,0.0013,0.0016,3-Hydroxybutyrate
Omega-3,0.0028,0.0016,Omega-3 Fatty Acids
XXL-VLDL-FC%,0.0013,0.0015,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6/Omega-3,0.0023,0.0014,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
ApoB/ApoA1,0.0018,0.0012,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-TG%,0.0010,0.0010,Triglycerides to Total-Lipids in Medium LDL percentage
PUFA%,0.0008,0.0010,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,0.0018,0.0009,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-C%,0.0007,0.0004,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-TG%,0.0002,0.0004,Triglycerides to Total-Lipids in Large HDL percentage
XXL-VLDL-TG,0.0007,0.0002,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-HDL-FC,0.0003,0.0002,Free Cholesterol in Very Large HDL
