Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2588,0.2307,Creatinine
L-HDL-TG%,0.0553,0.1032,Triglycerides to Total-Lipids in Large HDL percentage
HDL-L,0.0780,0.0888,Total-Lipids in HDL
Albumin,0.0903,0.0810,Albumin
IDL-TG%,0.0383,0.0595,Triglycerides to Total-Lipids in IDL percentage
IDL-PL,0.0418,0.0519,Phospholipids in IDL
PUFA/MUFA,0.0373,0.0304,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Total-BCAA,0.0168,0.0265,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Glu-lactate,0.0353,0.0263,Glucose-lactate
L-HDL-CE,0.0183,0.0259,Cholesteryl Esters in Large HDL
L-LDL-C%,0.0292,0.0232,Cholesterol to Total-Lipids in Large LDL percentage
XL-HDL-P,0.0233,0.0225,Concentration of Very Large HDL Particles
XS-VLDL-CE%,0.0172,0.0225,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-LDL-CE%,0.0318,0.0218,Cholesteryl Esters to Total-Lipids in Small LDL percentage
LA%,0.0275,0.0217,Linoleic Acid to Total-Fatty Acids percentage
Val,0.0163,0.0204,Valine
GlycA,0.0287,0.0188,Glycoprotein Acetyls
L-HDL-C%,0.0085,0.0173,Cholesterol to Total-Lipids in Large HDL percentage
Leu,0.0107,0.0156,Leucine
LA,0.0157,0.0106,Linoleic Acid
3-Hydroxybutyrate,0.0183,0.0102,3-Hydroxybutyrate
Gly,0.0180,0.0096,Glycine
Ile,0.0093,0.0089,Isoleucine
SFA%,0.0133,0.0088,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,0.0057,0.0072,Triglycerides to Total-Lipids in Small HDL percentage
Acetoacetate,0.0082,0.0056,Acetoacetate
Glu,0.0082,0.0050,Glucose
L-HDL-CE%,0.0027,0.0033,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Acetone,0.0055,0.0030,Acetone
Ala,0.0030,0.0023,Alanine
Tyr,0.0035,0.0018,Tyrosine
Phe,0.0022,0.0017,Phenylalanine
Unsaturation,0.0025,0.0016,Degree of Unsaturation
S-LDL-FC%,0.0027,0.0016,Free Cholesterol to Total-Lipids in Small LDL percentage
Lactate,0.0025,0.0014,Lactate
Citrate,0.0030,0.0013,Citrate
His,0.0020,0.0013,Histidine
Acetate,0.0018,0.0012,Acetate
Sc-ala,0.0017,0.0010,Spectrometer-corrected alanine
Gln,0.0015,0.0009,Glutamine
XL-HDL-PL%,0.0012,0.0009,Phospholipids to Total-Lipids in Very Large HDL percentage
Pyruvate,0.0010,0.0006,Pyruvate
IDL-PL%,0.0005,0.0005,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-FC%,0.0007,0.0004,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-PL%,0.0007,0.0004,Phospholipids to Total-Lipids in Large LDL percentage
LDL-size,0.0007,0.0003,Average Diameter for LDL Particles
Omega-3,0.0003,0.0003,Omega-3 Fatty Acids
XS-VLDL-PL%,0.0002,0.0001,Phospholipids to Total-Lipids in Very Small VLDL percentage
