Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Acetoacetate,0.0948,0.0788,Acetoacetate
Glu-lactate,0.0548,0.0593,Glucose-lactate
Phe,0.0423,0.0589,Phenylalanine
Ala,0.0465,0.0482,Alanine
GlycA,0.0652,0.0454,Glycoprotein Acetyls
Glu,0.0483,0.0439,Glucose
Pyruvate,0.0302,0.0415,Pyruvate
Acetone,0.0447,0.0354,Acetone
XS-VLDL-FC%,0.0217,0.0349,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-PL%,0.0397,0.0314,Phospholipids to Total-Lipids in Large LDL percentage
Lactate,0.0337,0.0308,Lactate
3-Hydroxybutyrate,0.0417,0.0304,3-Hydroxybutyrate
MUFA%,0.0188,0.0303,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-CE%,0.0305,0.0283,Cholesteryl Esters to Total-Lipids in IDL percentage
S-HDL-PL%,0.0303,0.0251,Phospholipids to Total-Lipids in Small HDL percentage
Creatinine,0.0297,0.0248,Creatinine
Citrate,0.0122,0.0229,Citrate
Omega-6/Omega-3,0.0232,0.0213,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-PL%,0.0213,0.0211,Phospholipids to Total-Lipids in Medium LDL percentage
IDL-PL%,0.0148,0.0198,Phospholipids to Total-Lipids in IDL percentage
Gly,0.0257,0.0189,Glycine
LDL-size,0.0163,0.0173,Average Diameter for LDL Particles
DHA%,0.0248,0.0152,Docosahexaenoic Acid to Total-Fatty Acids percentage
Albumin,0.0063,0.0145,Albumin
S-HDL-FC%,0.0152,0.0144,Free Cholesterol to Total-Lipids in Small HDL percentage
LA,0.0142,0.0138,Linoleic Acid
Sc-ala,0.0105,0.0134,Spectrometer-corrected alanine
His,0.0070,0.0130,Histidine
XXL-VLDL-PL%,0.0172,0.0122,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LA%,0.0133,0.0113,Linoleic Acid to Total-Fatty Acids percentage
Unsaturation,0.0095,0.0110,Degree of Unsaturation
XXL-VLDL-TG%,0.0058,0.0099,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gln,0.0068,0.0087,Glutamine
Acetate,0.0055,0.0085,Acetate
Ile,0.0052,0.0065,Isoleucine
Tyr,0.0073,0.0058,Tyrosine
IDL-FC%,0.0028,0.0057,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-CE%,0.0037,0.0054,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.0058,0.0052,Cholesterol to Total-Lipids in Medium LDL percentage
SFA%,0.0028,0.0052,Saturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-FC%,0.0053,0.0046,Free Cholesterol to Total-Lipids in Large LDL percentage
XL-HDL-CE%,0.0083,0.0046,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Leu,0.0023,0.0041,Leucine
XL-HDL-PL%,0.0030,0.0041,Phospholipids to Total-Lipids in Very Large HDL percentage
L-LDL-CE%,0.0047,0.0040,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XL-HDL-FC%,0.0042,0.0039,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-C%,0.0030,0.0038,Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-3%,0.0025,0.0036,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-PL%,0.0035,0.0033,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-LDL-C%,0.0033,0.0033,Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-PL%,0.0020,0.0028,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-PL%,0.0028,0.0028,Phospholipids to Total-Lipids in Large VLDL percentage
S-LDL-PL%,0.0018,0.0027,Phospholipids to Total-Lipids in Small LDL percentage
L-VLDL-TG%,0.0020,0.0021,Triglycerides to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,0.0008,0.0017,Free Cholesterol to Total-Lipids in Large VLDL percentage
Total-BCAA,0.0002,0.0004,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
