Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
S-HDL-PL,0.1123,0.2450,Phospholipids in Small HDL
S-HDL-L,0.0675,0.1422,Total-Lipids in Small HDL
Sc-ala,0.0872,0.1137,Spectrometer-corrected alanine
Creatinine,0.1437,0.0877,Creatinine
Gln,0.0587,0.0489,Glutamine
GlycA,0.0942,0.0436,Glycoprotein Acetyls
His,0.0398,0.0353,Histidine
Gly,0.0730,0.0336,Glycine
Total-P,0.0230,0.0250,Total-Concentration of Lipoprotein Particles
S-HDL-C,0.0187,0.0241,Cholesterol in Small HDL
LA,0.0273,0.0225,Linoleic Acid
ApoB/ApoA1,0.0192,0.0178,Apolipoprotein B to Apolipoprotein A1 ratio
S-LDL-PL%,0.0243,0.0158,Phospholipids to Total-Lipids in Small LDL percentage
Val,0.0165,0.0146,Valine
S-HDL-P,0.0160,0.0136,Concentration of Small HDL Particles
S-HDL-FC,0.0108,0.0120,Free Cholesterol in Small HDL
M-HDL-L,0.0127,0.0100,Total-Lipids in Medium HDL
M-HDL-PL%,0.0153,0.0097,Phospholipids to Total-Lipids in Medium HDL percentage
Albumin,0.0122,0.0079,Albumin
XL-VLDL-PL%,0.0123,0.0079,Phospholipids to Total-Lipids in Very Large VLDL percentage
SFA%,0.0090,0.0078,Saturated Fatty Acids to Total-Fatty Acids percentage
Citrate,0.0087,0.0058,Citrate
Acetate,0.0093,0.0057,Acetate
Tyr,0.0063,0.0039,Tyrosine
XL-HDL-C%,0.0063,0.0038,Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-FC%,0.0042,0.0037,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
HDL-CE,0.0058,0.0034,Cholesteryl Esters in HDL
S-LDL-C%,0.0042,0.0028,Cholesterol to Total-Lipids in Small LDL percentage
Lactate,0.0052,0.0027,Lactate
Acetone,0.0052,0.0026,Acetone
Glu-lactate,0.0030,0.0025,Glucose-lactate
XS-VLDL-PL%,0.0055,0.0025,Phospholipids to Total-Lipids in Very Small VLDL percentage
LDL-size,0.0053,0.0024,Average Diameter for LDL Particles
MUFA%,0.0040,0.0023,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.0040,0.0022,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
PUFA/MUFA,0.0032,0.0016,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LA%,0.0023,0.0015,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-C%,0.0032,0.0014,Cholesterol to Total-Lipids in Medium LDL percentage
Ala,0.0027,0.0013,Alanine
M-LDL-PL%,0.0030,0.0013,Phospholipids to Total-Lipids in Medium LDL percentage
Acetoacetate,0.0022,0.0012,Acetoacetate
Leu,0.0020,0.0010,Leucine
3-Hydroxybutyrate,0.0015,0.0008,3-Hydroxybutyrate
SM,0.0020,0.0008,Sphingomyelins
Glu,0.0015,0.0007,Glucose
XXL-VLDL-CE%,0.0007,0.0005,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL%,0.0012,0.0005,Phospholipids to Total-Lipids in IDL percentage
Ile,0.0008,0.0004,Isoleucine
Pyruvate,0.0007,0.0004,Pyruvate
XL-HDL-PL%,0.0008,0.0004,Phospholipids to Total-Lipids in Very Large HDL percentage
XXL-VLDL-C%,0.0003,0.0003,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Phe,0.0003,0.0003,Phenylalanine
L-VLDL-TG,0.0005,0.0003,Triglycerides in Large VLDL
IDL-CE%,0.0003,0.0002,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,0.0002,7.8540e-05,Cholesterol to Total-Lipids in IDL percentage
