Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.1048,0.2136,Linoleic Acid to Total-Fatty Acids percentage
IDL-CE%,0.0835,0.1232,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-TG%,0.0563,0.1037,Triglycerides to Total-Lipids in Large LDL percentage
LA,0.1035,0.1021,Linoleic Acid
Creatinine,0.1312,0.1002,Creatinine
Albumin,0.1032,0.0627,Albumin
M-LDL-C%,0.0383,0.0476,Cholesterol to Total-Lipids in Medium LDL percentage
Acetoacetate,0.0415,0.0247,Acetoacetate
GlycA,0.0460,0.0242,Glycoprotein Acetyls
S-LDL-CE%,0.0312,0.0229,Cholesteryl Esters to Total-Lipids in Small LDL percentage
3-Hydroxybutyrate,0.0317,0.0209,3-Hydroxybutyrate
Citrate,0.0188,0.0115,Citrate
VLDL-size,0.0137,0.0114,Average Diameter for VLDL Particles
Tyr,0.0113,0.0109,Tyrosine
XS-VLDL-PL%,0.0108,0.0107,Phospholipids to Total-Lipids in Very Small VLDL percentage
Leu,0.0158,0.0103,Leucine
Total-BCAA,0.0155,0.0099,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-PL%,0.0132,0.0098,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3,0.0130,0.0093,Omega-3 Fatty Acids
Val,0.0118,0.0069,Valine
Ile,0.0100,0.0059,Isoleucine
XL-VLDL-PL%,0.0058,0.0052,Phospholipids to Total-Lipids in Very Large VLDL percentage
IDL-FC%,0.0075,0.0045,Free Cholesterol to Total-Lipids in IDL percentage
Gln,0.0078,0.0045,Glutamine
Lactate,0.0082,0.0043,Lactate
Acetone,0.0067,0.0038,Acetone
Acetate,0.0070,0.0036,Acetate
Gly,0.0073,0.0034,Glycine
XXL-VLDL-FC%,0.0040,0.0031,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Glu,0.0055,0.0030,Glucose
M-LDL-CE%,0.0040,0.0029,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
IDL-PL%,0.0027,0.0022,Phospholipids to Total-Lipids in IDL percentage
His,0.0040,0.0022,Histidine
Unsaturation,0.0037,0.0021,Degree of Unsaturation
Glu-lactate,0.0025,0.0020,Glucose-lactate
L-VLDL-FC%,0.0023,0.0018,Free Cholesterol to Total-Lipids in Large VLDL percentage
Sc-ala,0.0035,0.0018,Spectrometer-corrected alanine
Omega-6%,0.0022,0.0013,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LDL-size,0.0020,0.0013,Average Diameter for LDL Particles
Ala,0.0025,0.0011,Alanine
Phe,0.0015,0.0011,Phenylalanine
S-LDL-FC%,0.0017,0.0011,Free Cholesterol to Total-Lipids in Small LDL percentage
XXL-VLDL-TG%,0.0012,0.0008,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-FC%,0.0008,0.0005,Free Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-CE%,0.0003,0.0001,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
MUFA%,0.0002,8.6902e-05,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
