Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Gly,0.2410,0.3676,Glycine
Creatinine,0.2243,0.2671,Creatinine
M-HDL-PL%,0.0903,0.0759,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,0.0748,0.0468,Glycoprotein Acetyls
Acetone,0.0430,0.0287,Acetone
Glu,0.0353,0.0279,Glucose
Ala,0.0405,0.0241,Alanine
3-Hydroxybutyrate,0.0285,0.0183,3-Hydroxybutyrate
Val,0.0195,0.0137,Valine
L-HDL-CE%,0.0163,0.0128,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XS-VLDL-P,0.0177,0.0109,Concentration of Very Small VLDL Particles
Leu,0.0182,0.0108,Leucine
Albumin,0.0157,0.0106,Albumin
LDL-size,0.0102,0.0061,Average Diameter for LDL Particles
XS-VLDL-PL,0.0098,0.0056,Phospholipids in Very Small VLDL
DHA%,0.0083,0.0053,Docosahexaenoic Acid to Total-Fatty Acids percentage
Pyruvate,0.0102,0.0053,Pyruvate
XL-HDL-CE%,0.0070,0.0046,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
PUFA/MUFA,0.0062,0.0046,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-VLDL-PL%,0.0073,0.0043,Phospholipids to Total-Lipids in Large VLDL percentage
His,0.0053,0.0038,Histidine
S-HDL-FC%,0.0057,0.0034,Free Cholesterol to Total-Lipids in Small HDL percentage
IDL-FC%,0.0055,0.0030,Free Cholesterol to Total-Lipids in IDL percentage
Glu-lactate,0.0038,0.0030,Glucose-lactate
Ile,0.0048,0.0029,Isoleucine
Tyr,0.0050,0.0029,Tyrosine
S-LDL-CE%,0.0023,0.0020,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-PL%,0.0028,0.0020,Phospholipids to Total-Lipids in Large LDL percentage
IDL-PL%,0.0028,0.0020,Phospholipids to Total-Lipids in IDL percentage
L-LDL-CE%,0.0027,0.0020,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XL-VLDL-PL%,0.0025,0.0019,Phospholipids to Total-Lipids in Very Large VLDL percentage
XS-VLDL-FC%,0.0025,0.0016,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Acetate,0.0027,0.0016,Acetate
Acetoacetate,0.0023,0.0014,Acetoacetate
S-LDL-PL%,0.0017,0.0012,Phospholipids to Total-Lipids in Small LDL percentage
Phe,0.0017,0.0012,Phenylalanine
Gln,0.0020,0.0012,Glutamine
XL-HDL-TG%,0.0017,0.0011,Triglycerides to Total-Lipids in Very Large HDL percentage
Sc-ala,0.0020,0.0011,Spectrometer-corrected alanine
XL-HDL-PL%,0.0012,0.0011,Phospholipids to Total-Lipids in Very Large HDL percentage
L-LDL-C%,0.0015,0.0009,Cholesterol to Total-Lipids in Large LDL percentage
Citrate,0.0015,0.0008,Citrate
L-HDL-PL%,0.0015,0.0008,Phospholipids to Total-Lipids in Large HDL percentage
Unsaturation,0.0018,0.0008,Degree of Unsaturation
XXL-VLDL-PL%,0.0013,0.0008,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-CE,0.0005,0.0006,Cholesteryl Esters in Small HDL
S-HDL-PL%,0.0008,0.0006,Phospholipids to Total-Lipids in Small HDL percentage
XXL-VLDL-FC%,0.0010,0.0005,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-PL%,0.0008,0.0005,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-C%,0.0007,0.0005,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-C%,0.0012,0.0005,Cholesterol to Total-Lipids in Large HDL percentage
Total-BCAA,0.0008,0.0005,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Omega-6%,0.0007,0.0004,Omega-6 Fatty Acids to Total-Fatty Acids percentage
SFA%,0.0003,0.0002,Saturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-C%,0.0003,0.0002,Cholesterol to Total-Lipids in Small LDL percentage
