Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Gln,0.0888,0.0648,Glutamine
GlycA,0.0475,0.0547,Glycoprotein Acetyls
Val,0.0797,0.0528,Valine
L-VLDL-PL%,0.0727,0.0495,Phospholipids to Total-Lipids in Large VLDL percentage
Lactate,0.0603,0.0493,Lactate
Acetoacetate,0.0278,0.0426,Acetoacetate
His,0.0388,0.0409,Histidine
S-LDL-FC,0.0322,0.0327,Free Cholesterol in Small LDL
Pyruvate,0.0203,0.0315,Pyruvate
Ile,0.0182,0.0296,Isoleucine
Citrate,0.0358,0.0289,Citrate
Gly,0.0183,0.0285,Glycine
Total-L,0.0105,0.0285,Total-Lipids in Lipoprotein Particles
LA%,0.0432,0.0283,Linoleic Acid to Total-Fatty Acids percentage
Albumin,0.0180,0.0254,Albumin
L-VLDL-FC%,0.0323,0.0202,Free Cholesterol to Total-Lipids in Large VLDL percentage
Tyr,0.0117,0.0201,Tyrosine
Phe,0.0145,0.0200,Phenylalanine
LDL-size,0.0088,0.0191,Average Diameter for LDL Particles
L-LDL-CE%,0.0263,0.0180,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-LDL-FC%,0.0120,0.0178,Free Cholesterol to Total-Lipids in Large LDL percentage
Ala,0.0135,0.0176,Alanine
3-Hydroxybutyrate,0.0187,0.0174,3-Hydroxybutyrate
Creatinine,0.0160,0.0172,Creatinine
HDL-PL,0.0095,0.0153,Phospholipids in HDL
Omega-6,0.0113,0.0131,Omega-6 Fatty Acids
DHA%,0.0142,0.0101,Docosahexaenoic Acid to Total-Fatty Acids percentage
Acetate,0.0063,0.0094,Acetate
XL-HDL-CE%,0.0078,0.0081,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-LDL-CE%,0.0085,0.0076,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Leu,0.0117,0.0074,Leucine
XXL-VLDL-FC%,0.0055,0.0068,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-C%,0.0053,0.0064,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-C%,0.0110,0.0064,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.0053,0.0063,Cholesterol to Total-Lipids in Small HDL percentage
PUFA,0.0027,0.0062,Polyunsaturated Fatty Acids
XL-HDL-PL,0.0067,0.0061,Phospholipids in Very Large HDL
IDL-FC%,0.0048,0.0061,Free Cholesterol to Total-Lipids in IDL percentage
L-LDL-PL%,0.0080,0.0059,Phospholipids to Total-Lipids in Large LDL percentage
Total-C,0.0017,0.0058,Total-Cholesterol
XS-VLDL-TG%,0.0032,0.0058,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.0052,0.0055,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-FC%,0.0093,0.0054,Free Cholesterol to Total-Lipids in Medium HDL percentage
XXL-VLDL-TG,0.0053,0.0052,Triglycerides in Chylomicrons and Extremely Large VLDL
XS-VLDL-FC%,0.0062,0.0049,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
MUFA%,0.0020,0.0048,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-C,0.0047,0.0047,Cholesterol in Very Large HDL
Glu,0.0030,0.0044,Glucose
