Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-HDL-PL,0.0553,0.0657,Phospholipids in Large HDL
Creatinine,0.0765,0.0471,Creatinine
Glu,0.0262,0.0425,Glucose
Acetone,0.0443,0.0413,Acetone
Lactate,0.0328,0.0388,Lactate
GlycA,0.0550,0.0371,Glycoprotein Acetyls
Acetoacetate,0.0417,0.0370,Acetoacetate
XXL-VLDL-PL%,0.0382,0.0343,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gln,0.0278,0.0332,Glutamine
Citrate,0.0445,0.0308,Citrate
Acetate,0.0218,0.0300,Acetate
L-LDL-PL%,0.0342,0.0288,Phospholipids to Total-Lipids in Large LDL percentage
Gly,0.0187,0.0262,Glycine
LA%,0.0262,0.0229,Linoleic Acid to Total-Fatty Acids percentage
His,0.0230,0.0221,Histidine
IDL-FC%,0.0187,0.0213,Free Cholesterol to Total-Lipids in IDL percentage
Pyruvate,0.0197,0.0200,Pyruvate
Ile,0.0157,0.0199,Isoleucine
Unsaturation,0.0207,0.0180,Degree of Unsaturation
Phe,0.0098,0.0176,Phenylalanine
XL-HDL-FC%,0.0193,0.0174,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-CE%,0.0215,0.0168,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Omega-3%,0.0148,0.0160,Omega-3 Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,0.0102,0.0157,Phospholipids to Total-Lipids in IDL percentage
M-LDL-C%,0.0158,0.0151,Cholesterol to Total-Lipids in Medium LDL percentage
Leu,0.0127,0.0150,Leucine
Albumin,0.0130,0.0148,Albumin
M-LDL-PL%,0.0125,0.0143,Phospholipids to Total-Lipids in Medium LDL percentage
3-Hydroxybutyrate,0.0140,0.0137,3-Hydroxybutyrate
SFA%,0.0103,0.0129,Saturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,0.0102,0.0120,Spectrometer-corrected alanine
Omega-6/Omega-3,0.0128,0.0114,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-FC%,0.0123,0.0114,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-CE%,0.0075,0.0109,Cholesteryl Esters to Total-Lipids in IDL percentage
Tyr,0.0122,0.0108,Tyrosine
S-LDL-PL%,0.0088,0.0104,Phospholipids to Total-Lipids in Small LDL percentage
L-LDL-CE%,0.0102,0.0101,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XS-VLDL-FC%,0.0070,0.0098,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Ala,0.0062,0.0097,Alanine
S-LDL-C%,0.0063,0.0097,Cholesterol to Total-Lipids in Small LDL percentage
Glu-lactate,0.0077,0.0092,Glucose-lactate
PUFA/MUFA,0.0087,0.0092,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
HDL-FC,0.0098,0.0089,Free Cholesterol in HDL
L-LDL-C%,0.0143,0.0087,Cholesterol to Total-Lipids in Large LDL percentage
LDL-size,0.0075,0.0078,Average Diameter for LDL Particles
Total-BCAA,0.0055,0.0069,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
PUFA,0.0037,0.0067,Polyunsaturated Fatty Acids
M-LDL-CE%,0.0045,0.0065,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Val,0.0053,0.0059,Valine
XXL-VLDL-TG%,0.0058,0.0048,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-FC%,0.0053,0.0042,Free Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-PL%,0.0065,0.0041,Phospholipids to Total-Lipids in Small HDL percentage
Omega-3,0.0052,0.0040,Omega-3 Fatty Acids
XL-VLDL-FC%,0.0025,0.0037,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
HDL-C,0.0047,0.0036,HDL Cholesterol
S-LDL-CE%,0.0015,0.0030,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-VLDL-CE%,0.0040,0.0030,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
HDL-P,0.0037,0.0028,Concentration of HDL Particles
DHA,0.0028,0.0024,Docosahexaenoic Acid
Omega-6%,0.0027,0.0019,Omega-6 Fatty Acids to Total-Fatty Acids percentage
