Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Phe,0.0757,0.0624,Phenylalanine
GlycA,0.0567,0.0551,Glycoprotein Acetyls
Gln,0.0657,0.0527,Glutamine
IDL-PL%,0.0473,0.0484,Phospholipids to Total-Lipids in IDL percentage
Gly,0.0367,0.0468,Glycine
Acetoacetate,0.0488,0.0460,Acetoacetate
3-Hydroxybutyrate,0.0253,0.0454,3-Hydroxybutyrate
L-HDL-PL%,0.0427,0.0440,Phospholipids to Total-Lipids in Large HDL percentage
Pyruvate,0.0562,0.0403,Pyruvate
Acetone,0.0422,0.0358,Acetone
Albumin,0.0497,0.0314,Albumin
Lactate,0.0213,0.0309,Lactate
Glu-lactate,0.0207,0.0305,Glucose-lactate
Ile,0.0233,0.0298,Isoleucine
His,0.0298,0.0274,Histidine
Val,0.0238,0.0271,Valine
LDL-size,0.0185,0.0234,Average Diameter for LDL Particles
Leu,0.0215,0.0230,Leucine
Acetate,0.0258,0.0229,Acetate
Sc-ala,0.0107,0.0226,Spectrometer-corrected alanine
XS-VLDL-PL%,0.0198,0.0200,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-C%,0.0292,0.0183,Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,0.0207,0.0174,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ala,0.0175,0.0168,Alanine
PUFA%,0.0093,0.0124,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,0.0168,0.0104,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-CE%,0.0085,0.0100,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Unsaturation,0.0085,0.0098,Degree of Unsaturation
Creatinine,0.0055,0.0091,Creatinine
Tyr,0.0060,0.0088,Tyrosine
SFA%,0.0047,0.0081,Saturated Fatty Acids to Total-Fatty Acids percentage
Glu,0.0115,0.0079,Glucose
XS-VLDL-FC%,0.0087,0.0070,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Omega-3%,0.0065,0.0068,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-LDL-CE%,0.0098,0.0068,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-PL%,0.0050,0.0065,Phospholipids to Total-Lipids in Large LDL percentage
XL-HDL-TG%,0.0060,0.0058,Triglycerides to Total-Lipids in Very Large HDL percentage
DHA%,0.0045,0.0055,Docosahexaenoic Acid to Total-Fatty Acids percentage
Citrate,0.0047,0.0055,Citrate
L-LDL-CE%,0.0048,0.0054,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-VLDL-TG%,0.0040,0.0052,Triglycerides to Total-Lipids in Large VLDL percentage
IDL-CE%,0.0043,0.0052,Cholesteryl Esters to Total-Lipids in IDL percentage
LA%,0.0033,0.0052,Linoleic Acid to Total-Fatty Acids percentage
XXL-VLDL-FC%,0.0025,0.0051,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-CE%,0.0042,0.0044,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
ApoB/ApoA1,0.0062,0.0041,Apolipoprotein B to Apolipoprotein A1 ratio
XXL-VLDL-CE%,0.0022,0.0037,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-TG%,0.0028,0.0033,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-BCAA,0.0025,0.0032,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-TG%,0.0018,0.0031,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-CE%,0.0028,0.0031,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-HDL-PL%,0.0045,0.0027,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-CE%,0.0030,0.0024,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-LDL-FC%,0.0020,0.0018,Free Cholesterol to Total-Lipids in Large LDL percentage
XXL-VLDL-C%,0.0008,0.0013,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL%,0.0020,0.0011,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-PL%,0.0007,0.0008,Phospholipids to Total-Lipids in Small LDL percentage
