Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
3-Hydroxybutyrate,0.0792,0.0625,3-Hydroxybutyrate
XS-VLDL-PL%,0.0652,0.0601,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-CE%,0.0497,0.0504,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Albumin,0.0688,0.0491,Albumin
Citrate,0.0245,0.0463,Citrate
Gln,0.0363,0.0347,Glutamine
His,0.0415,0.0318,Histidine
XS-VLDL-FC%,0.0357,0.0315,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-PL%,0.0192,0.0313,Phospholipids to Total-Lipids in Small HDL percentage
LA%,0.0307,0.0311,Linoleic Acid to Total-Fatty Acids percentage
Creatinine,0.0283,0.0290,Creatinine
Gly,0.0455,0.0268,Glycine
L-VLDL-TG%,0.0198,0.0244,Triglycerides to Total-Lipids in Large VLDL percentage
Tyr,0.0125,0.0243,Tyrosine
SFA%,0.0195,0.0241,Saturated Fatty Acids to Total-Fatty Acids percentage
Glu-lactate,0.0273,0.0237,Glucose-lactate
XL-HDL-FC%,0.0258,0.0225,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Ala,0.0303,0.0222,Alanine
Unsaturation,0.0197,0.0212,Degree of Unsaturation
M-LDL-CE%,0.0235,0.0208,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Leu,0.0137,0.0183,Leucine
IDL-FC%,0.0137,0.0174,Free Cholesterol to Total-Lipids in IDL percentage
Phe,0.0160,0.0173,Phenylalanine
Acetone,0.0105,0.0153,Acetone
L-VLDL-FC%,0.0110,0.0149,Free Cholesterol to Total-Lipids in Large VLDL percentage
GlycA,0.0140,0.0148,Glycoprotein Acetyls
IDL-CE%,0.0098,0.0137,Cholesteryl Esters to Total-Lipids in IDL percentage
Lactate,0.0128,0.0135,Lactate
M-LDL-PL%,0.0160,0.0132,Phospholipids to Total-Lipids in Medium LDL percentage
Acetate,0.0075,0.0127,Acetate
Pyruvate,0.0157,0.0125,Pyruvate
XXL-VLDL-CE%,0.0107,0.0114,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
MUFA%,0.0150,0.0110,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,0.0037,0.0106,Phospholipids to Total-Lipids in IDL percentage
Sc-ala,0.0133,0.0100,Spectrometer-corrected alanine
LDL-size,0.0082,0.0100,Average Diameter for LDL Particles
Acetoacetate,0.0120,0.0095,Acetoacetate
L-HDL-TG%,0.0103,0.0094,Triglycerides to Total-Lipids in Large HDL percentage
LA,0.0040,0.0082,Linoleic Acid
XXL-VLDL-PL%,0.0050,0.0075,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG,0.0062,0.0069,Triglycerides in Large VLDL
XL-HDL-PL%,0.0048,0.0065,Phospholipids to Total-Lipids in Very Large HDL percentage
Glu,0.0082,0.0061,Glucose
M-LDL-C%,0.0053,0.0054,Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-FC%,0.0037,0.0054,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-CE%,0.0043,0.0049,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
DHA%,0.0053,0.0048,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-LDL-C%,0.0027,0.0045,Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-CE%,0.0047,0.0042,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Omega-3%,0.0012,0.0038,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,0.0053,0.0035,Triglycerides to Total-Lipids in Medium LDL percentage
XL-HDL-TG%,0.0035,0.0033,Triglycerides to Total-Lipids in Very Large HDL percentage
XXL-VLDL-TG%,0.0017,0.0032,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-PL%,0.0017,0.0027,Phospholipids to Total-Lipids in Large LDL percentage
M-HDL-PL%,0.0038,0.0024,Phospholipids to Total-Lipids in Medium HDL percentage
Ile,0.0020,0.0024,Isoleucine
S-VLDL-TG,0.0012,0.0022,Triglycerides in Small VLDL
M-HDL-C,0.0023,0.0022,Cholesterol in Medium HDL
XXL-VLDL-C%,0.0018,0.0016,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6/Omega-3,0.0010,0.0016,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
HDL-PL,0.0008,0.0013,Phospholipids in HDL
L-LDL-TG%,0.0022,0.0008,Triglycerides to Total-Lipids in Large LDL percentage
DHA,0.0002,0.0006,Docosahexaenoic Acid
Total-BCAA,0.0003,0.0004,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
