Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.0860,0.0912,Creatinine
Albumin,0.1117,0.0881,Albumin
LA%,0.0745,0.0627,Linoleic Acid to Total-Fatty Acids percentage
GlycA,0.0633,0.0603,Glycoprotein Acetyls
Tyr,0.0445,0.0559,Tyrosine
XL-HDL-CE%,0.0377,0.0429,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL%,0.0592,0.0419,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ile,0.0382,0.0410,Isoleucine
Acetate,0.0263,0.0367,Acetate
IDL-PL%,0.0528,0.0364,Phospholipids to Total-Lipids in IDL percentage
Acetoacetate,0.0202,0.0346,Acetoacetate
Leu,0.0223,0.0311,Leucine
XL-HDL-TG%,0.0292,0.0270,Triglycerides to Total-Lipids in Very Large HDL percentage
His,0.0250,0.0259,Histidine
Citrate,0.0097,0.0224,Citrate
Phe,0.0235,0.0223,Phenylalanine
Gln,0.0230,0.0211,Glutamine
IDL-CE%,0.0200,0.0175,Cholesteryl Esters to Total-Lipids in IDL percentage
Gly,0.0190,0.0174,Glycine
3-Hydroxybutyrate,0.0183,0.0169,3-Hydroxybutyrate
Sc-ala,0.0062,0.0153,Spectrometer-corrected alanine
M-LDL-PL%,0.0133,0.0145,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-CE%,0.0085,0.0135,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-CE%,0.0128,0.0131,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Lactate,0.0113,0.0129,Lactate
S-LDL-CE%,0.0142,0.0112,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Pyruvate,0.0083,0.0110,Pyruvate
Acetone,0.0108,0.0106,Acetone
Ala,0.0082,0.0092,Alanine
DHA,0.0083,0.0086,Docosahexaenoic Acid
Omega-3%,0.0090,0.0083,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG,0.0043,0.0076,Triglycerides in Small VLDL
L-LDL-FC%,0.0052,0.0071,Free Cholesterol to Total-Lipids in Large LDL percentage
PUFA%,0.0095,0.0068,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-CE%,0.0053,0.0056,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-HDL-PL%,0.0057,0.0049,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,0.0053,0.0048,Phospholipids to Total-Lipids in Very Small VLDL percentage
Unsaturation,0.0055,0.0044,Degree of Unsaturation
L-HDL-TG%,0.0027,0.0043,Triglycerides to Total-Lipids in Large HDL percentage
LDL-size,0.0037,0.0040,Average Diameter for LDL Particles
S-LDL-C%,0.0057,0.0039,Cholesterol to Total-Lipids in Small LDL percentage
Omega-6/Omega-3,0.0030,0.0034,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Glu-lactate,0.0043,0.0032,Glucose-lactate
Omega-3,0.0033,0.0027,Omega-3 Fatty Acids
M-LDL-TG%,0.0033,0.0025,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,0.0025,0.0019,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-C%,0.0025,0.0018,Cholesterol to Total-Lipids in Very Large HDL percentage
L-LDL-PL%,0.0030,0.0017,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-C%,0.0018,0.0015,Cholesterol to Total-Lipids in Medium LDL percentage
Val,0.0017,0.0013,Valine
S-HDL-PL%,0.0013,0.0013,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-FC%,0.0010,0.0011,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
DHA%,0.0012,0.0009,Docosahexaenoic Acid to Total-Fatty Acids percentage
Glu,0.0013,0.0007,Glucose
SFA%,0.0008,0.0005,Saturated Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.0003,0.0004,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-VLDL-TG%,0.0003,0.0002,Triglycerides to Total-Lipids in Large VLDL percentage
