Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,"22.027 [11.253,32.801]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,"13.726 [3.335,24.116]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,"12.720 [2.333,23.108]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Val,"3.695 [-7.561,14.950]",1.000,,Valine
ApoB/ApoA1,"3.664 [-7.086,14.413]",1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Remnant-C,"-0.704 [-11.453,10.045]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,"-1.879 [-12.657,8.900]",1.000,,Total-Cholesterol
Non-HDL-C,"-1.914 [-12.578,8.751]",1.000,,Total-Cholesterol Minus HDL-C
LDL-C,"-3.292 [-13.892,7.308]",1.000,,LDL Cholesterol
M-LDL-PL%,"-5.184 [-15.851,5.483]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
