Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA%,"25.362 [8.030,42.694]",1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,"25.187 [7.994,42.379]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,"21.785 [4.548,39.023]",1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Omega-3%,"13.135 [-4.662,30.933]",1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,"12.897 [-4.914,30.708]",1.000,,Docosahexaenoic Acid
ApoA1,"-5.725 [-25.381,13.931]",1.000,,Apolipoprotein A1
Total-BCAA,"-9.336 [-27.704,9.031]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"-10.045 [-28.666,8.576]",1.000,,Valine
Leu,"-11.839 [-29.669,5.992]",1.000,,Leucine
M-LDL-TG%,"-14.759 [-32.431,2.912]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
