Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.964 [0.781,1.147]",1.461e-19,***,Creatinine
Leu,"0.857 [0.686,1.028]",2.085e-17,***,Leucine
Total-BCAA,"0.768 [0.593,0.943]",2.028e-12,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"0.729 [0.552,0.907]",1.736e-10,***,Valine
Citrate,"0.500 [0.322,0.678]",0.008,**,Citrate
Ile,"0.487 [0.318,0.655]",0.004,**,Isoleucine
Glu-lactate,"-0.391 [-0.556,-0.227]",0.731,,Glucose-lactate
Pyruvate,"-0.543 [-0.734,-0.352]",0.006,**,Pyruvate
SM,"-0.546 [-0.727,-0.364]",8.666e-04,***,Sphingomyelins
3-Hydroxybutyrate,"-0.682 [-0.871,-0.494]",3.087e-07,***,3-Hydroxybutyrate
GlycA,"-1.074 [-1.249,-0.898]",1.210e-27,***,Glycoprotein Acetyls
