Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-C,"0.137 [0.122,0.153]",3.789e-62,***,Cholesterol in Very Small VLDL
XS-VLDL-FC,"0.137 [0.121,0.152]",9.414e-63,***,Free Cholesterol in Very Small VLDL
XS-VLDL-CE,"0.136 [0.121,0.152]",6.182e-60,***,Cholesteryl Esters in Very Small VLDL
XS-VLDL-P,"0.136 [0.120,0.151]",1.589e-62,***,Concentration of Very Small VLDL Particles
XS-VLDL-L,"0.133 [0.117,0.148]",3.070e-60,***,Total-Lipids in Very Small VLDL
XS-VLDL-PL,"0.132 [0.117,0.147]",1.693e-59,***,Phospholipids in Very Small VLDL
IDL-P,"0.126 [0.111,0.141]",2.459e-54,***,Concentration of IDL Particles
IDL-PL,"0.113 [0.098,0.128]",9.681e-43,***,Phospholipids in IDL
L-VLDL-PL%,"0.109 [0.091,0.128]",1.465e-25,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-VLDL-CE,"0.108 [0.093,0.124]",3.104e-39,***,Cholesteryl Esters in Small VLDL
SFA%,"0.108 [0.095,0.122]",3.559e-48,***,Saturated Fatty Acids to Total-Fatty Acids percentage
IDL-L,"0.107 [0.092,0.122]",4.758e-40,***,Total-Lipids in IDL
VLDL-CE,"0.105 [0.091,0.120]",1.634e-38,***,Cholesteryl Esters in VLDL
S-VLDL-C,"0.104 [0.089,0.119]",7.619e-37,***,Cholesterol in Small VLDL
Remnant-C,"0.104 [0.089,0.119]",4.025e-39,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
IDL-FC,"0.102 [0.087,0.117]",1.814e-34,***,Free Cholesterol in IDL
IDL-CE,"0.101 [0.086,0.116]",3.770e-34,***,Cholesteryl Esters in IDL
IDL-C,"0.100 [0.085,0.115]",2.421e-34,***,Cholesterol in IDL
Omega-6/Omega-3,"0.099 [0.084,0.113]",1.426e-34,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
VLDL-C,"0.098 [0.084,0.113]",2.237e-33,***,VLDL Cholesterol
S-VLDL-FC,"0.097 [0.082,0.112]",3.592e-32,***,Free Cholesterol in Small VLDL
M-VLDL-C,"0.097 [0.082,0.112]",4.020e-32,***,Cholesterol in Medium VLDL
ApoB,"0.096 [0.081,0.111]",1.655e-32,***,Apolipoprotein B
VLDL-P,"0.096 [0.081,0.111]",1.820e-31,***,Concentration of VLDL Particles
M-VLDL-CE,"0.096 [0.081,0.111]",9.480e-31,***,Cholesteryl Esters in Medium VLDL
M-VLDL-FC,"0.094 [0.079,0.109]",4.796e-30,***,Free Cholesterol in Medium VLDL
IDL-TG,"0.094 [0.079,0.109]",1.244e-30,***,Triglycerides in IDL
S-VLDL-PL,"0.091 [0.076,0.106]",1.261e-27,***,Phospholipids in Small VLDL
ApoB/ApoA1,"0.090 [0.076,0.105]",8.701e-28,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-VLDL-PL,"0.090 [0.075,0.105]",1.004e-27,***,Phospholipids in Medium VLDL
S-LDL-P,"0.089 [0.074,0.103]",5.898e-27,***,Concentration of Small LDL Particles
Non-HDL-C,"0.088 [0.074,0.103]",7.422e-28,***,Total-Cholesterol Minus HDL-C
LDL-P,"0.088 [0.074,0.103]",1.482e-26,***,Concentration of LDL Particles
L-LDL-P,"0.088 [0.073,0.103]",2.495e-26,***,Concentration of Large LDL Particles
L-LDL-TG,"0.088 [0.074,0.102]",2.058e-27,***,Triglycerides in Large LDL
VLDL-FC,"0.088 [0.073,0.103]",8.142e-26,***,Free Cholesterol in VLDL
Total-FC,"0.088 [0.073,0.102]",2.095e-26,***,Total-Free Cholesterol
M-HDL-TG%,"0.087 [0.071,0.102]",3.091e-23,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-CE,"0.086 [0.071,0.101]",1.448e-23,***,Cholesteryl Esters in Large VLDL
L-LDL-PL,"0.085 [0.070,0.100]",2.372e-24,***,Phospholipids in Large LDL
M-VLDL-P,"0.085 [0.070,0.100]",4.325e-24,***,Concentration of Medium VLDL Particles
XL-VLDL-PL%,"0.084 [0.068,0.101]",1.095e-18,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-LDL-PL,"0.083 [0.069,0.098]",9.237e-24,***,Phospholipids in Small LDL
VLDL-PL,"0.083 [0.068,0.098]",8.374e-23,***,Phospholipids in VLDL
M-VLDL-PL%,"0.083 [0.068,0.098]",3.833e-23,***,Phospholipids to Total-Lipids in Medium VLDL percentage
LDL-PL,"0.082 [0.067,0.096]",1.247e-22,***,Phospholipids in LDL
L-LDL-FC,"0.081 [0.066,0.096]",1.485e-21,***,Free Cholesterol in Large LDL
S-VLDL-L,"0.080 [0.065,0.095]",2.335e-20,***,Total-Lipids in Small VLDL
Clinical LDL-C,"0.080 [0.065,0.094]",3.904e-22,***,Clinical LDL Cholesterol
L-LDL-L,"0.079 [0.065,0.094]",1.664e-21,***,Total-Lipids in Large LDL
M-LDL-P,"0.079 [0.064,0.094]",6.607e-21,***,Concentration of Medium LDL Particles
Total-C,"0.078 [0.064,0.093]",8.479e-21,***,Total-Cholesterol
S-LDL-L,"0.078 [0.064,0.093]",1.151e-20,***,Total-Lipids in Small LDL
Total-L,"0.077 [0.063,0.091]",4.946e-21,***,Total-Lipids in Lipoprotein Particles
LDL-L,"0.077 [0.063,0.091]",2.537e-20,***,Total-Lipids in LDL
LDL-TG,"0.077 [0.063,0.091]",1.209e-20,***,Triglycerides in LDL
S-LDL-CE,"0.076 [0.062,0.091]",1.469e-19,***,Cholesteryl Esters in Small LDL
S-VLDL-P,"0.076 [0.061,0.091]",2.315e-18,***,Concentration of Small VLDL Particles
Total-CE,"0.075 [0.061,0.090]",1.184e-18,***,Total-Esterified Cholesterol
S-LDL-C,"0.075 [0.061,0.090]",9.847e-19,***,Cholesterol in Small LDL
Total-PL,"0.075 [0.060,0.090]",7.396e-18,***,Total-Phospholipids in Lipoprotein Particles
LDL-FC,"0.075 [0.060,0.089]",2.375e-18,***,Free Cholesterol in LDL
L-LDL-C,"0.075 [0.060,0.089]",1.833e-18,***,Cholesterol in Large LDL
XS-VLDL-TG,"0.074 [0.060,0.089]",8.527e-18,***,Triglycerides in Very Small VLDL
XL-VLDL-CE,"0.074 [0.059,0.089]",1.479e-16,***,Cholesteryl Esters in Very Large VLDL
M-VLDL-L,"0.074 [0.059,0.089]",1.312e-17,***,Total-Lipids in Medium VLDL
M-LDL-PL,"0.074 [0.059,0.088]",1.511e-17,***,Phospholipids in Medium LDL
S-VLDL-CE%,"0.074 [0.059,0.088]",9.160e-18,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
LDL-C,"0.073 [0.059,0.088]",4.985e-18,***,LDL Cholesterol
L-VLDL-C,"0.073 [0.058,0.088]",5.093e-16,***,Cholesterol in Large VLDL
M-LDL-L,"0.073 [0.059,0.088]",1.442e-17,***,Total-Lipids in Medium LDL
LDL-CE,"0.073 [0.059,0.088]",7.229e-18,***,Cholesteryl Esters in LDL
L-LDL-CE,"0.073 [0.058,0.087]",1.987e-17,***,Cholesteryl Esters in Large LDL
M-LDL-CE,"0.073 [0.058,0.087]",2.418e-17,***,Cholesteryl Esters in Medium LDL
SM,"0.073 [0.057,0.088]",8.869e-15,***,Sphingomyelins
M-LDL-C,"0.072 [0.057,0.086]",8.030e-17,***,Cholesterol in Medium LDL
L-HDL-TG%,"0.071 [0.056,0.085]",3.153e-16,***,Triglycerides to Total-Lipids in Large HDL percentage
SFA,"0.070 [0.056,0.084]",3.802e-17,***,Saturated Fatty Acids
VLDL-L,"0.069 [0.054,0.084]",2.945e-14,***,Total-Lipids in VLDL
XL-VLDL-C,"0.068 [0.053,0.083]",2.278e-13,***,Cholesterol in Very Large VLDL
S-HDL-TG%,"0.067 [0.051,0.083]",2.209e-11,***,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-FC,"0.067 [0.052,0.081]",9.761e-14,***,Free Cholesterol in Medium LDL
XL-HDL-FC,"0.066 [0.047,0.085]",1.856e-06,***,Free Cholesterol in Very Large HDL
S-LDL-FC,"0.065 [0.050,0.080]",9.152e-13,***,Free Cholesterol in Small LDL
S-VLDL-C%,"0.063 [0.049,0.078]",2.681e-12,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-FC%,"0.063 [0.049,0.078]",5.200e-12,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-TG,"0.063 [0.047,0.079]",2.756e-09,***,Triglycerides in Large HDL
HDL-TG,"0.063 [0.048,0.078]",2.875e-11,***,Triglycerides in HDL
M-LDL-TG,"0.063 [0.048,0.077]",9.840e-13,***,Triglycerides in Medium LDL
XL-HDL-TG,"0.062 [0.047,0.076]",1.370e-11,***,Triglycerides in Very Large HDL
M-HDL-TG,"0.061 [0.046,0.076]",3.223e-10,***,Triglycerides in Medium HDL
PC,"0.061 [0.045,0.076]",2.514e-09,***,Phosphatidylcholines
L-VLDL-FC%,"0.060 [0.043,0.076]",1.887e-07,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
Cholines,"0.059 [0.044,0.074]",5.289e-09,***,Total-Cholines
MUFA%,"0.059 [0.044,0.074]",1.772e-09,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-FC,"0.059 [0.044,0.074]",4.244e-09,***,Free Cholesterol in Large VLDL
XL-VLDL-FC,"0.058 [0.044,0.073]",2.705e-09,***,Free Cholesterol in Very Large VLDL
S-HDL-TG,"0.058 [0.043,0.074]",1.566e-08,***,Triglycerides in Small HDL
L-VLDL-PL,"0.058 [0.043,0.073]",9.512e-09,***,Phospholipids in Large VLDL
L-VLDL-C%,"0.057 [0.042,0.073]",1.182e-07,***,Cholesterol to Total-Lipids in Large VLDL percentage
Gly,"0.056 [0.036,0.077]",0.013,*,Glycine
M-HDL-PL%,"0.056 [0.041,0.071]",5.538e-08,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA,"0.055 [0.041,0.070]",3.372e-09,***,Monounsaturated Fatty Acids
XL-VLDL-PL,"0.054 [0.040,0.069]",1.383e-07,***,Phospholipids in Very Large VLDL
S-HDL-FC%,"0.054 [0.038,0.070]",1.005e-05,***,Free Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-CE%,"0.054 [0.038,0.069]",3.252e-06,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
